latitude,longitude,date,temp,wspd,rhum,brightness,frp,confidence,grid_id,fire_occurred
35.04095533356557,126.5675611522537,2025-03-14,10.6,7.6,41,,,n,l_20_11,1
37.895913998381886,126.88800507874286,2025-03-14,7.3,8.8,48,,,n,l_77_17,1
37.66800607652883,127.25265359870795,2025-03-14,7.9,9.3,46,,,n,l_73_25,1
37.971058364071936,127.72241289631481,2025-03-14,11.0,5.5,44,,,n,l_79_34,1
37.8020338185591,127.01379763882579,2025-03-14,7.8,9.6,51,,,n,l_76_20,1
35.6850468592002,128.95940032150378,2025-03-14,9.5,9.2,49,,,n,l_33_59,1
35.11859130068124,126.91060639999503,2025-03-13,10.6,4.9,39,,,n,l_22_18,1
35.83084531153363,128.39389195304364,2025-03-13,12.3,9.7,41,,,n,l_36_47,1
35.60647686017051,127.99395240403892,2025-03-12,12.0,7.9,60,,,n,l_32_39,1
36.3761545947208,129.0255545768032,2025-03-12,9.3,8.1,49,,,n,l_47_60,1
35.21386092648923,126.74270707428353,2025-03-12,8.9,7.1,58,,,n,l_24_14,1
36.463451349624535,127.02876429901274,2025-03-11,9.5,5.2,61,,,n,l_49_20,1
36.07491000047868,126.90003999999628,2025-03-11,7.6,7.9,66,,,n,l_41_18,1
36.51493446295361,127.09130197357821,2025-03-10,8.1,4.5,63,,,n,l_50_21,1
38.03840714008153,127.51254335218991,2025-03-10,5.3,3.7,57,,,n,l_80_30,1
36.298443860568995,127.7170372023939,2025-03-09,3.4,4.7,60,,,n,l_45_34,1
37.769000000061986,127.59640000000012,2025-03-09,5.8,4.2,53,,,n,l_75_31,1
36.51425547115822,127.09115592896478,2025-03-08,6.5,5.1,63,,,n,l_50_21,1
37.47708281762048,127.41370150658796,2025-03-01,4.1,6.2,74,,,n,l_69_28,1
37.480403480765396,127.46334150177132,2025-03-01,4.1,6.2,74,,,n,l_69_29,1
37.716906343572646,126.7806827576713,2025-03-01,5.7,5.7,82,,,n,l_74_15,1
36.612245862960215,128.6398661569893,2025-01-16,-2.1,6.2,57,,,n,l_50_55,0
36.957179421932665,128.5062925414843,2025-02-21,-2.4,4.4,48,,,n,l_61_49,0
36.11934422900144,128.00653123405573,2025-03-26,14.2,14.3,32,,,n,l_44_38,0
37.507103690754235,127.22456619507055,2024-11-24,7.7,6.0,58,295.35,0.91,n,l_66_23,0
36.434152336800324,127.66722710543172,2025-03-23,13.1,10.9,36,,,n,l_45_35,0
36.0954818858425,127.60753994823375,2025-03-22,13.3,7.5,41,,,n,l_38_30,0
36.19669842350331,128.7348314878413,2025-01-04,0.7000000000000001,10.3,50,298.06,1.03,n,l_41_57,0
35.08246882478755,128.26120304358435,2025-03-22,13.4,15.7,41,312.43,1.24,n,l_25_44,0
35.741502422821284,129.46881287794753,2025-03-22,18.6,8.9,22,299.15,1.08,n,l_34_65,0
36.08785981429343,127.60514227170658,2025-03-26,17.0,7.9,40,,,n,l_39_31,0
37.24966514480277,128.46876035215453,2025-02-14,-0.2,7.1,62,,,n,l_63_45,0
36.427164044397784,127.03567653343674,2024-11-12,13.8,5.4,78,,,n,l_51_20,0
35.42191906225014,129.34094869816354,2024-12-12,4.9,9.8,48,331.76,4.07,n,l_31_65,0
36.51215466798849,127.6862611804322,2025-02-22,-2.9,12.4,54,,,n,l_46_29,0
35.05702847744674,127.52593585648042,2025-01-19,3.5,11.2,62,329.47,3.11,n,l_20_32,0
37.61191405497166,126.92582931275577,2025-03-14,7.8,9.6,51,,,n,l_76_20,0
36.63476268893539,126.23886067144058,2025-03-14,8.4,22.1,55,,,n,l_51_7,0
37.558769141950314,128.22094533177824,2025-03-15,11.1,6.9,64,,,n,l_72_43,0
37.64182732578265,127.31006249675795,2025-01-03,-3.4,9.2,50,,,n,l_73_27,0
35.75176409031149,128.82289559817633,2025-01-25,3.6,7.7,69,298.61,0.67,n,l_38_53,0
35.58376475606453,126.80177813173648,2025-03-24,15.8,9.9,51,,,n,l_34_19,0
34.56954312933115,126.9931432396411,2025-03-14,10.6,10.7,48,,,n,l_14_20,0
34.610106632855874,126.44453966905456,2025-03-22,12.3,9.9,78,,,n,l_10_6,0
35.43748208121584,129.12320498084634,2025-03-11,9.4,5.6,65,320.63,1.33,n,l_29_60,0
35.005566246712284,128.22743224535878,2025-03-30,3.0,11.3,29,301.27,1.49,n,l_22_45,0
37.86980888122914,127.82777368765134,2025-02-22,-3.2,5.0,43,,,n,l_79_34,0
37.37757468433382,127.05746064074008,2024-12-12,0.1,4.2,46,,,n,l_68_23,0
35.62932595922049,128.83464336442103,2025-03-14,9.5,9.2,49,,,n,l_33_59,0
38.024731201815726,128.96243443536517,2025-02-05,-15.3,25.5,33,,,n,l_76_55,0
37.90799535480088,127.04778128767529,2025-03-23,11.6,10.3,53,338.81,2.41,n,l_78_21,0
37.28795295611004,126.72642591438711,2025-03-14,8.1,10.5,38,,,n,l_66_17,0
37.53529805812383,126.77039032325438,2024-10-13,17.3,13.0,64,304.13,0.61,n,l_67_15,0
37.69710034991523,126.79825796332725,2025-03-08,4.7,7.6,67,326.94,0.98,n,l_73_17,0
35.42033673112233,127.86447860940409,2025-03-12,12.0,7.9,60,,,n,l_32_39,0
37.741078595019424,128.74131067782383,2025-02-21,-9.4,14.1,36,,,n,l_74_57,0
36.19110263084111,127.76643767619221,2025-03-23,13.1,10.9,36,299.43,0.59,n,l_46_32,0
35.40697141831858,127.17559828385737,2025-03-22,13.3,7.5,53,,,n,l_28_26,0
35.830661746387726,128.69846315082722,2025-03-24,18.1,8.2,40,,,n,l_35_50,0
38.21039574483949,127.60765186260285,2025-03-10,5.3,3.7,57,,,n,l_80_30,0
34.97880488163577,128.40207296942515,2025-03-14,8.8,11.4,38,,,n,l_23_48,0
34.969890272320036,127.01175626943473,2025-03-22,13.1,5.9,54,,,n,l_23_19,0
37.19519536955622,127.13369223073595,2025-03-15,12.2,10.6,46,,,n,l_65_25,0
36.36809085068325,128.83492933172207,2025-03-22,15.3,10.2,34,,,n,l_50_53,0
37.4741228650718,127.66061144447248,2024-11-04,13.3,11.9,71,,,n,l_69_30,0
36.590801182909054,127.22847479540522,2025-03-11,9.5,5.2,61,,,n,l_49_20,0
37.764917262211256,129.05180091183016,2025-02-08,-15.3,15.2,39,,,n,l_74_58,0
37.64865779409887,128.9409659651714,2025-02-27,1.3,14.9,18,,,n,l_75_56,0
37.62037657419824,127.15736370811389,2025-03-15,11.6,10.7,66,,,n,l_75_23,0
36.30056790101495,128.5787153478015,2024-12-31,4.5,14.7,42,317.83,2.46,n,l_42_55,0
36.418050987990036,126.86449780130428,2025-01-25,4.0,8.5,59,,,n,l_50_20,0
38.38743592639178,128.54326811039743,2025-02-19,-2.9,18.7,35,,,n,l_86_50,0
37.88166485086795,127.06077178039502,2024-12-19,-3.5,5.3,61,299.09,1.02,n,l_75_18,0
36.291368988695744,127.31942418896962,2025-03-26,17.6,6.5,40,,,n,l_42_26,0
36.099170184582675,128.59758491488122,2024-12-24,2.8,9.1,48,298.72,1.69,n,l_43_49,0
36.981060855447495,128.68904337333825,2025-01-02,0.2,4.2,57,295.08,0.92,n,l_57_56,0
37.46926855269506,127.31565035056127,2025-03-14,7.9,9.3,46,,,n,l_73_25,0
35.331001131179406,126.84474088281291,2025-01-25,5.3,5.1,57,346.87,3.22,n,l_27_15,0
37.05876859800516,128.05783503426426,2025-01-01,-0.5,9.7,67,295.93,1.19,n,l_61_39,0
35.76869397377854,127.12912570966829,2025-01-03,0.9,3.5,53,,,n,l_32_25,0
38.00363341748919,127.02166055837013,2025-02-24,-2.6,10.7,51,,,n,l_80_21,0
34.66199898248259,127.24787822345606,2025-02-26,5.6,20.2,63,,,n,l_9_22,0
35.63445181998597,127.73410463651774,2024-11-18,2.7,7.6,39,,,n,l_35_36,0
37.774511790047356,126.80482433951515,2025-03-30,3.3,14.1,54,301.71,0.78,n,l_74_16,0
36.26785258429617,128.13174952181427,2025-02-27,3.3,6.4,33,,,n,l_44_39,0
37.284613947789396,126.60846876193433,2025-03-25,11.0,16.7,67,,,n,l_64_16,0
34.865365776812624,127.89545943464104,2025-02-20,0.30000000000000004,27.4,47,,,n,l_20_35,0
35.80491551101484,128.507067087452,2025-03-22,17.1,9.8,27,,,n,l_38_51,0
36.95704884604876,126.89114136165006,2025-03-11,7.7,3.1,65,325.17,1.81,n,l_57_17,0
36.98257367454253,127.63789779325258,2025-02-18,-3.2,18.6,39,,,n,l_61_36,0
37.29477499015304,127.42705750915061,2024-11-12,10.7,7.1,74,,,n,l_68_29,0
37.20707658713332,127.34044875745612,2025-02-27,3.3,4.8,39,,,n,l_61_23,0
36.91842633684644,128.86201438227016,2024-12-10,1.1,3.5,61,298.87,0.55,n,l_56_53,0
37.094483692099104,129.2821908269531,2025-02-27,3.8,3.3,23,,,n,l_59_67,0
35.930836947955925,127.58331004254723,2025-03-24,15.8,9.9,48,,,n,l_39_28,0
37.7326115028254,127.33622030070163,2025-02-26,0.9,10.8,56,,,n,l_77_23,0
36.16389386780726,128.4950596831515,2024-12-26,4.3,14.1,58,298.72,1.69,n,l_44_51,0
37.254849589487534,127.01508828454149,2025-03-26,12.5,10.9,49,,,n,l_64_21,0
37.12949191360526,126.58875096191089,2025-01-25,2.3,12.4,71,308.48,1.35,n,l_63_14,0
37.08601018829829,127.16703348324042,2025-02-03,-1.7000000000000002,20.7,53,,,n,l_63_24,0
37.24225655174847,127.3678740055744,2025-03-08,5.0,4.4,64,325.17,1.81,n,l_62_24,0
37.762633432393365,126.82928137850678,2025-03-31,4.0,8.9,62,301.71,0.78,n,l_75_17,0
36.96951941340957,126.64269408802957,2025-02-28,6.8,1.2,63,,,n,l_57_11,0
35.0125969772655,127.90432656444983,2025-03-21,,,52,309.72,1.06,n,l_24_36,0
34.99641522497907,128.86900582290858,2025-02-14,2.5,7.6,48,,,n,l_21_56,0
37.95012055269644,127.30463926733907,2025-02-23,-1.3,8.3,44,,,n,l_76_28,0
35.483055610415725,128.79144381742938,2025-03-22,15.9,12.0,36,312.43,1.24,n,l_30_55,0
35.412863001095126,127.08867703600168,2025-01-25,5.3,5.1,64,338.33,3.92,n,l_26_24,0
38.293178276503575,128.67905094081897,2025-02-04,-9.4,27.4,30,,,n,l_84_50,0
37.274888258613124,126.95897812720908,2025-03-23,11.6,10.7,56,336.43,5.0,n,l_63_21,0
37.693970373194475,127.33255803468562,2025-02-22,-3.7,12.0,39,,,n,l_75_22,0
37.95007752654207,127.71413849582855,2024-12-18,-5.7,1.8,57,,,n,l_78_35,0
38.127104276491096,124.79498732404696,2025-03-15,,,46,,,n,l_79_-27,0
37.57873699696471,127.16402070114066,2024-12-20,-0.4,5.8,68,,,n,l_72_26,0
35.07243278811688,127.95980836630336,2025-03-25,14.7,18.8,56,,,n,l_24_38,0
35.35514964793544,128.8459584569459,2025-02-23,-0.5,17.1,33,,,n,l_23_60,0
36.78542129525725,127.24743366862316,2025-02-24,-1.6,8.8,49,,,n,l_57_21,0
37.65563956727695,126.76577724113669,2025-03-29,2.4,16.5,43,301.71,0.78,n,l_70_13,0
35.946848496311794,128.7030598024099,2025-03-26,17.4,8.7,31,,,n,l_35_50,0
36.9711468546451,128.91897426761128,2025-03-25,16.4,10.5,58,,,n,l_59_54,0
37.308474646598214,127.0778332757237,2024-11-11,15.3,4.4,75,295.93,0.54,n,l_65_21,0
