grid_id_encoded,temp,wspd,rhum,brightness,frp,confidence,fire_occurred
56,14.7,10.7,50,317.84,4.7,n,1
56,14.7,10.7,50,310.78,4.7,n,1
56,14.7,10.7,50,302.36,1.97,n,1
45,14.7,10.7,50,317.48,1.97,n,1
46,14.7,10.7,50,317.06,4.66,n,1
46,14.7,10.7,50,316.83,21.76,n,1
56,14.7,10.7,50,328.76,4.8,n,1
56,14.7,10.7,50,350.5,67.87,n,1
45,14.7,10.7,50,336.3,67.87,n,1
45,14.7,10.7,50,352.26,49.27,n,1
45,14.7,10.7,50,324.94,49.27,n,1
46,14.7,10.7,50,329.08,2.51,n,1
46,14.7,10.7,50,334.4,5.17,n,1
46,14.7,10.7,50,345.08,5.17,n,1
46,14.7,10.7,50,320.8,2.64,n,1
46,14.7,10.7,50,334.22,2.64,n,1
46,14.7,10.7,50,367.0,16.58,h,1
46,14.7,10.7,50,330.65,16.58,n,1
45,14.7,10.7,50,307.79,10.28,n,1
45,14.7,10.7,50,308.05,10.28,n,1
46,14.7,10.7,50,308.12,2.51,n,1
46,14.7,10.7,50,316.73,5.63,n,1
45,14.7,10.7,50,333.93,67.87,n,1
45,14.7,10.7,50,367.0,67.87,h,1
45,14.7,10.7,50,337.02,49.27,n,1
45,14.7,10.7,50,352.36,10.28,n,1
45,14.7,10.7,50,324.1,10.28,n,1
46,14.7,10.7,50,330.09,2.64,n,1
46,14.7,10.7,50,346.31,16.58,n,1
46,14.7,10.7,50,351.05,16.58,n,1
47,14.7,10.7,50,334.98,4.89,n,1
46,14.7,10.7,50,304.12,5.17,n,1
46,14.7,10.7,50,301.34,2.64,n,1
45,14.7,10.7,50,327.92,19.22,n,1
45,14.7,10.7,50,343.27,19.22,n,1
45,14.7,10.7,50,339.57,52.56,n,1
45,14.7,10.7,50,330.22,52.56,n,1
45,14.7,10.7,50,354.79,8.84,n,1
45,14.7,10.7,50,337.04,8.84,n,1
46,14.7,10.7,50,320.54,3.73,n,1
47,14.7,10.7,50,346.46,16.91,n,1
46,14.7,10.7,50,304.79,1.18,n,1
46,14.7,10.7,50,299.79,0.88,n,1
46,14.7,10.7,50,307.93,0.88,n,1
46,14.7,10.7,50,314.02,3.73,n,1
47,14.7,10.7,50,299.35,16.91,n,1
45,14.7,10.7,50,323.19,19.22,n,1
45,14.7,10.7,50,342.59,19.22,n,1
45,14.7,10.7,50,344.0,52.56,n,1
45,14.7,10.7,50,328.56,52.56,n,1
45,14.7,10.7,50,325.08,8.84,n,1
45,14.7,10.7,50,342.0,8.84,n,1
45,14.7,10.7,50,333.64,2.86,n,1
46,14.7,10.7,50,340.98,3.73,n,1
46,14.7,10.7,50,331.13,3.73,n,1
47,14.7,10.7,50,355.16,16.91,n,1
46,14.7,10.7,50,304.06,2.86,n,1
46,14.7,10.7,50,302.72,1.18,n,1
46,14.7,10.7,50,300.43,0.88,n,1
46,14.7,10.7,50,308.76,0.88,n,1
45,14.7,10.7,50,355.59,5.39,n,1
46,14.7,10.7,50,330.93,3.33,n,1
46,14.7,10.7,50,337.65,20.07,n,1
46,14.7,10.7,50,353.98,20.07,n,1
46,14.7,10.7,50,350.87,17.31,n,1
46,14.7,10.7,50,351.85,17.31,n,1
46,14.7,10.7,50,346.52,5.21,n,1
46,14.7,10.7,50,345.73,5.21,n,1
47,14.7,10.7,50,342.71,13.61,n,1
45,14.7,10.7,50,302.98,1.16,n,1
45,14.7,10.7,50,308.54,1.16,n,1
45,14.7,10.7,50,312.86,5.39,n,1
45,14.7,10.7,50,301.92,1.67,n,1
45,14.7,10.7,50,319.94,1.67,n,1
46,14.7,10.7,50,300.49,2.55,n,1
46,14.7,10.7,50,310.28,3.33,n,1
46,14.7,10.7,50,318.21,2.07,n,1
46,14.7,10.7,50,330.25,2.55,n,1
46,14.7,10.7,50,343.2,3.33,n,1
46,14.7,10.7,50,346.82,20.07,n,1
46,14.7,10.7,50,342.92,20.07,n,1
46,14.7,10.7,50,346.69,17.31,n,1
46,14.7,10.7,50,322.71,17.31,n,1
45,14.7,10.7,50,299.65,5.39,n,1
45,14.7,10.7,50,310.32,5.39,n,1
45,14.7,10.7,50,297.26,1.67,n,1
46,14.7,10.7,50,299.17,5.21,n,1
46,14.7,10.7,50,296.08,5.21,n,1
46,14.7,10.7,50,344.34,10.61,n,1
46,14.7,10.7,50,328.6,2.91,n,1
46,14.7,10.7,50,354.21,22.89,n,1
46,14.7,10.7,50,342.68,22.89,n,1
46,14.7,10.7,50,342.7,8.85,n,1
45,14.7,10.7,50,306.36,0.81,n,1
45,14.7,10.7,50,303.33,0.81,n,1
46,14.7,10.7,50,318.42,1.4,n,1
46,14.7,10.7,50,306.41,8.85,n,1
46,14.7,10.7,50,304.24,1.15,n,1
46,14.7,10.7,50,345.9,10.61,n,1
46,14.7,10.7,50,322.29,22.89,n,1
46,14.7,10.7,50,335.01,22.89,n,1
46,14.7,10.7,50,312.16,1.4,n,1
46,14.7,10.7,50,304.69,1.4,n,1
46,14.7,10.7,50,307.11,2.91,n,1
46,14.7,10.7,50,312.75,1.15,n,1
46,14.7,10.7,50,343.18,15.66,n,1
46,14.7,10.7,50,325.84,4.48,n,1
46,14.7,10.7,50,325.37,4.48,n,1
45,14.7,10.7,50,324.15,15.66,n,1
46,14.7,10.7,50,337.12,15.66,n,1
46,14.7,10.7,50,329.33,4.48,n,1
46,14.7,10.7,50,308.04,4.48,n,1
46,14.7,10.7,50,300.82,1.46,n,1
46,14.7,10.7,50,307.84,0.8,n,1
36,14.7,10.7,50,297.56,0.58,n,1
44,14.7,10.7,50,301.62,0.2,n,1
44,14.7,10.7,50,297.65,0.41,n,1
13,13.8,16.6,50,296.12,0.64,n,1
39,16.5,32.1,50,304.06,0.71,n,1
31,16.5,32.1,50,296.69,0.28,n,1
8,14.7,10.7,50,299.07,0.51,n,1
30,16.5,32.1,50,307.96,0.69,n,1
30,16.5,32.1,50,295.43,0.81,n,1
30,16.5,32.1,50,303.43,0.81,n,1
30,16.5,32.1,50,297.55,1.95,n,1
30,18.0,17.4,50,298.88,1.95,n,1
30,18.0,17.4,50,296.43,0.97,n,1
30,18.0,17.4,50,344.72,1.95,n,1
30,18.0,17.4,50,305.09,0.81,n,1
30,18.0,17.4,50,316.76,0.81,n,1
30,18.0,17.4,50,312.02,1.95,n,1
30,18.0,17.4,50,302.74,0.97,n,1
30,18.0,17.4,50,301.18,1.28,n,1
30,18.0,17.4,50,309.58,0.87,n,1
30,18.0,17.4,50,331.05,64.61,n,1
30,18.0,17.4,50,367.0,64.61,h,1
30,18.0,17.4,50,367.0,91.59,h,1
30,18.0,17.4,50,367.0,91.59,h,1
30,18.0,17.4,50,367.0,19.69,h,1
30,18.0,17.4,50,316.1,21.02,n,1
30,18.0,17.4,50,301.16,19.69,n,1
30,18.0,17.4,50,299.19,4.07,n,1
30,18.0,17.4,50,300.76,4.07,n,1
30,18.0,17.4,50,299.93,2.51,n,1
29,18.0,17.4,50,330.9,21.02,n,1
30,18.0,17.4,50,342.26,21.02,n,1
30,18.0,17.4,50,355.23,64.61,n,1
30,18.0,17.4,50,336.85,64.61,n,1
30,18.0,17.4,50,331.8,91.59,n,1
30,18.0,17.4,50,340.71,91.59,n,1
30,18.0,17.4,50,346.2,19.69,n,1
30,18.0,17.4,50,348.28,19.69,n,1
30,18.0,17.4,50,349.39,4.07,n,1
30,18.0,17.4,50,330.29,4.07,n,1
30,18.0,17.4,50,347.34,2.51,n,1
30,18.0,17.4,50,304.61,2.51,n,1
29,18.0,17.4,50,354.56,23.03,n,1
30,18.0,17.4,50,323.88,12.77,n,1
30,18.0,17.4,50,323.33,12.77,n,1
30,18.0,17.4,50,344.27,59.01,n,1
30,18.0,17.4,50,367.0,59.01,h,1
30,18.0,17.4,50,367.0,62.2,h,1
30,18.0,17.4,50,351.16,62.2,n,1
29,18.0,17.4,50,317.05,23.03,n,1
30,18.0,17.4,50,310.62,0.93,n,1
30,18.0,17.4,50,309.7,0.93,n,1
30,18.0,17.4,50,312.54,1.21,n,1
30,18.0,17.4,50,315.62,1.21,n,1
30,18.0,17.4,50,299.24,5.74,n,1
29,18.0,17.4,50,346.31,23.03,n,1
30,18.0,17.4,50,330.32,12.77,n,1
30,18.0,17.4,50,340.06,59.01,n,1
30,18.0,17.4,50,356.16,62.2,n,1
30,18.0,17.4,50,355.08,62.2,n,1
30,18.0,17.4,50,344.52,5.74,n,1
28,16.5,32.1,50,302.32,0.46,n,1
30,18.0,17.4,50,301.16,12.77,n,1
30,18.0,17.4,50,301.28,0.93,n,1
30,18.0,17.4,50,300.5,0.93,n,1
30,18.0,17.4,50,305.34,1.21,n,1
30,18.0,17.4,50,305.76,1.21,n,1
30,18.0,17.4,50,314.53,59.01,n,1
30,18.0,17.4,50,328.72,2.07,n,1
30,18.0,17.4,50,337.34,5.17,n,1
28,16.5,32.1,50,298.81,0.84,n,1
28,16.5,32.1,50,308.67,0.84,n,1
29,18.0,17.4,50,317.98,2.92,n,1
30,18.0,17.4,50,303.61,0.89,n,1
30,18.0,17.4,50,302.03,0.89,n,1
30,18.0,17.4,50,301.91,0.6,n,1
30,18.0,17.4,50,303.36,0.6,n,1
30,18.0,17.4,50,305.85,0.92,n,1
30,18.0,17.4,50,313.78,0.92,n,1
30,18.0,17.4,50,314.65,2.07,n,1
28,18.0,17.4,50,326.11,0.84,n,1
29,18.0,17.4,50,342.18,7.24,n,1
29,18.0,17.4,50,321.2,20.72,n,1
29,18.0,17.4,50,339.7,20.72,n,1
29,18.0,17.4,50,335.59,2.92,n,1
30,18.0,17.4,50,321.24,0.92,n,1
30,18.0,17.4,50,331.52,5.17,n,1
28,16.5,32.1,50,296.94,0.49,n,1
28,16.5,32.1,50,313.87,0.84,n,1
28,18.0,17.4,50,305.22,1.21,n,1
29,18.0,17.4,50,304.31,0.56,n,1
29,18.0,17.4,50,307.77,1.49,n,1
29,18.0,17.4,50,308.01,7.24,n,1
29,18.0,17.4,50,306.13,1.36,n,1
29,18.0,17.4,50,305.87,2.92,n,1
30,18.0,17.4,50,306.89,0.89,n,1
30,18.0,17.4,50,305.33,2.23,n,1
30,18.0,17.4,50,303.26,0.6,n,1
30,18.0,17.4,50,305.12,0.6,n,1
30,18.0,17.4,50,313.27,0.92,n,1
30,18.0,17.4,50,313.87,2.07,n,1
30,18.0,17.4,50,318.5,2.07,n,1
28,18.0,17.4,50,331.79,212.39,n,1
28,18.0,17.4,50,334.37,12.41,n,1
29,18.0,17.4,50,348.41,15.13,n,1
29,18.0,17.4,50,338.22,27.9,n,1
29,18.0,17.4,50,343.72,27.9,n,1
29,18.0,17.4,50,329.49,14.89,n,1
29,18.0,17.4,50,345.69,14.89,n,1
29,18.0,17.4,50,367.0,40.98,h,1
29,18.0,17.4,50,342.76,40.98,n,1
29,18.0,17.4,50,331.69,4.78,n,1
29,18.0,17.4,50,322.27,4.78,n,1
30,18.0,17.4,50,328.82,22.61,n,1
30,18.0,17.4,50,341.21,22.61,n,1
30,18.0,17.4,50,340.68,10.2,n,1
30,18.0,17.4,50,338.67,23.61,n,1
30,18.0,17.4,50,338.85,23.61,n,1
30,18.0,17.4,50,329.77,15.79,n,1
30,18.0,17.4,50,336.74,15.79,n,1
30,18.0,17.4,50,342.13,7.54,n,1
28,18.0,17.4,50,308.38,1.17,n,1
28,18.0,17.4,50,312.5,12.41,n,1
29,18.0,17.4,50,311.72,15.13,n,1
30,18.0,17.4,50,318.14,10.2,n,1
30,18.0,17.4,50,311.17,2.34,n,1
30,18.0,17.4,50,314.27,2.34,n,1
28,18.0,17.4,50,336.13,212.39,n,1
28,18.0,17.4,50,367.0,212.39,h,1
28,18.0,17.4,50,355.36,12.41,n,1
28,18.0,17.4,50,367.0,12.41,h,1
28,18.0,17.4,50,333.69,9.13,n,1
28,18.0,17.4,50,342.96,9.13,n,1
28,18.0,17.4,50,321.94,5.67,n,1
28,18.0,17.4,50,338.5,5.67,n,1
29,18.0,17.4,50,339.08,11.91,n,1
29,18.0,17.4,50,352.8,15.13,n,1
29,18.0,17.4,50,328.77,15.13,n,1
29,18.0,17.4,50,321.12,4.78,n,1
29,18.0,17.4,50,334.55,4.78,n,1
29,18.0,17.4,50,339.15,22.61,n,1
30,18.0,17.4,50,341.62,22.61,n,1
30,18.0,17.4,50,350.81,10.2,n,1
30,18.0,17.4,50,349.29,10.2,n,1
30,18.0,17.4,50,324.1,2.34,n,1
30,18.0,17.4,50,341.43,2.34,n,1
30,18.0,17.4,50,348.07,23.61,n,1
30,18.0,17.4,50,340.65,23.61,n,1
30,18.0,17.4,50,348.57,15.79,n,1
30,18.0,17.4,50,353.66,15.79,n,1
30,18.0,17.4,50,327.38,7.54,n,1
28,18.0,17.4,50,298.89,1.17,n,1
28,18.0,17.4,50,317.24,1.17,n,1
28,18.0,17.4,50,316.97,11.91,n,1
29,18.0,17.4,50,317.88,27.9,n,1
29,18.0,17.4,50,304.2,14.89,n,1
29,18.0,17.4,50,310.85,14.89,n,1
29,18.0,17.4,50,315.52,40.98,n,1
29,18.0,17.4,50,311.63,40.98,n,1
30,18.0,17.4,50,297.3,7.54,n,1
28,18.0,17.4,50,330.87,2.23,n,1
28,18.0,17.4,50,367.0,147.91,h,1
28,18.0,17.4,50,367.0,147.91,h,1
28,18.0,17.4,50,356.27,12.97,n,1
28,18.0,17.4,50,353.72,12.97,n,1
28,18.0,17.4,50,350.81,13.23,n,1
28,18.0,17.4,50,354.83,13.23,n,1
28,18.0,17.4,50,349.41,8.72,n,1
28,18.0,17.4,50,335.98,8.72,n,1
28,18.0,17.4,50,323.41,38.24,n,1
29,18.0,17.4,50,337.07,38.24,n,1
29,18.0,17.4,50,340.77,6.85,n,1
29,18.0,17.4,50,331.83,6.85,n,1
29,18.0,17.4,50,325.23,3.2,n,1
29,18.0,17.4,50,345.21,86.28,n,1
30,18.0,17.4,50,367.0,86.28,h,1
30,18.0,17.4,50,355.99,81.49,n,1
30,18.0,17.4,50,348.34,81.49,n,1
30,18.0,17.4,50,352.96,47.34,n,1
30,18.0,17.4,50,342.52,47.34,n,1
19,18.0,17.4,50,342.41,52.07,n,1
19,18.0,17.4,50,351.22,52.07,n,1
27,18.0,17.4,50,295.53,0.4,n,1
28,18.0,17.4,50,303.68,2.23,n,1
29,18.0,17.4,50,310.01,1.52,n,1
19,18.0,17.4,50,311.66,0.96,n,1
19,18.0,17.4,50,297.93,0.96,n,1
28,18.0,17.4,50,343.26,2.23,n,1
28,18.0,17.4,50,367.0,147.91,h,1
28,18.0,17.4,50,339.65,147.91,n,1
28,18.0,17.4,50,367.0,12.97,h,1
28,18.0,17.4,50,341.47,12.97,n,1
28,18.0,17.4,50,349.93,13.23,n,1
28,18.0,17.4,50,348.67,13.23,n,1
28,18.0,17.4,50,342.47,8.72,n,1
28,18.0,17.4,50,325.75,8.72,n,1
29,18.0,17.4,50,323.07,3.2,n,1
29,18.0,17.4,50,341.3,86.28,n,1
30,18.0,17.4,50,339.07,81.49,n,1
19,18.0,17.4,50,337.44,47.34,n,1
19,18.0,17.4,50,342.62,47.34,n,1
19,18.0,17.4,50,367.0,52.07,h,1
19,18.0,17.4,50,335.36,52.07,n,1
27,18.0,17.4,50,299.48,0.4,n,1
28,18.0,17.4,50,313.61,2.23,n,1
28,18.0,17.4,50,306.37,38.24,n,1
29,18.0,17.4,50,308.89,38.24,n,1
29,18.0,17.4,50,310.4,6.85,n,1
29,18.0,17.4,50,317.75,6.85,n,1
29,18.0,17.4,50,310.4,1.52,n,1
19,18.0,17.4,50,309.95,0.96,n,1
19,18.0,17.4,50,299.8,0.96,n,1
28,18.0,17.4,50,321.39,235.03,n,1
28,18.0,17.4,50,348.56,235.03,n,1
28,18.0,17.4,50,333.27,262.27,n,1
28,18.0,17.4,50,367.0,262.27,h,1
28,18.0,17.4,50,355.96,8.88,n,1
28,18.0,17.4,50,341.34,8.88,n,1
28,18.0,17.4,50,352.53,6.61,n,1
28,18.0,17.4,50,354.16,6.61,n,1
28,18.0,17.4,50,347.35,3.6,n,1
18,18.0,17.4,50,330.09,2.88,n,1
18,18.0,17.4,50,339.54,54.55,n,1
19,18.0,17.4,50,367.0,54.55,h,1
19,18.0,17.4,50,367.0,85.73,h,1
19,18.0,17.4,50,345.47,85.73,n,1
19,18.0,17.4,50,345.88,85.81,n,1
19,18.0,17.4,50,328.01,85.81,n,1
19,18.0,17.4,50,367.0,239.05,h,1
19,18.0,17.4,50,367.0,29.24,h,1
19,18.0,17.4,50,328.18,29.24,n,1
27,18.0,17.4,50,296.15,0.68,n,1
27,18.0,17.4,50,304.16,0.68,n,1
28,18.0,17.4,50,311.79,3.6,n,1
29,18.0,17.4,50,307.11,1.97,n,1
29,18.0,17.4,50,308.21,2.88,n,1
19,18.0,17.4,50,309.49,0.96,n,1
19,18.0,17.4,50,300.65,0.96,n,1
28,18.0,17.4,50,345.28,235.03,n,1
28,18.0,17.4,50,336.76,262.27,n,1
28,18.0,17.4,50,353.64,8.88,n,1
28,18.0,17.4,50,350.98,8.88,n,1
28,18.0,17.4,50,343.12,6.61,n,1
18,18.0,17.4,50,321.3,1.97,n,1
18,18.0,17.4,50,332.67,1.97,n,1
18,18.0,17.4,50,337.65,2.88,n,1
18,18.0,17.4,50,339.43,2.88,n,1
18,18.0,17.4,50,329.98,54.55,n,1
19,18.0,17.4,50,339.27,54.55,n,1
19,18.0,17.4,50,340.99,85.73,n,1
19,18.0,17.4,50,349.27,85.73,n,1
19,18.0,17.4,50,342.07,85.81,n,1
19,18.0,17.4,50,334.74,85.81,n,1
19,18.0,17.4,50,336.53,239.05,n,1
19,18.0,17.4,50,367.0,239.05,h,1
19,18.0,17.4,50,339.03,29.24,n,1
19,18.0,17.4,50,322.55,29.24,n,1
27,18.0,17.4,50,299.31,0.68,n,1
27,18.0,17.4,50,313.62,0.68,n,1
28,18.0,17.4,50,314.11,6.61,n,1
28,18.0,17.4,50,302.81,3.6,n,1
18,18.0,17.4,50,317.27,2.88,n,1
19,18.0,17.4,50,308.32,0.96,n,1
19,18.0,17.4,50,300.53,0.96,n,1
27,18.0,17.4,50,325.74,5.59,n,1
28,18.0,17.4,50,337.93,96.72,n,1
28,18.0,17.4,50,367.0,96.72,h,1
28,18.0,17.4,50,333.99,37.33,n,1
28,18.0,17.4,50,355.16,37.33,n,1
28,18.0,17.4,50,348.44,5.6,n,1
28,18.0,17.4,50,345.71,5.6,n,1
28,18.0,17.4,50,325.12,2.43,n,1
18,18.0,17.4,50,349.59,28.44,n,1
18,18.0,17.4,50,332.69,37.3,n,1
18,18.0,17.4,50,345.13,37.3,n,1
18,18.0,17.4,50,345.59,27.3,n,1
18,18.0,17.4,50,340.24,27.3,n,1
18,18.0,17.4,50,346.96,17.37,n,1
19,18.0,17.4,50,345.99,31.69,n,1
19,18.0,17.4,50,350.84,31.69,n,1
19,18.0,17.4,50,329.91,59.8,n,1
19,18.0,17.4,50,342.28,59.8,n,1
19,18.0,17.4,50,335.12,110.31,n,1
19,18.0,17.4,50,333.99,3.56,n,1
27,18.0,17.4,50,316.9,5.59,n,1
28,18.0,17.4,50,311.01,2.43,n,1
18,18.0,17.4,50,316.66,28.44,n,1
19,18.0,17.4,50,314.1,3.56,n,1
19,18.0,17.4,50,305.0,0.99,n,1
19,18.0,17.4,50,298.62,0.99,n,1
27,18.0,17.4,50,351.16,5.59,n,1
27,18.0,17.4,50,354.73,96.72,n,1
28,18.0,17.4,50,367.0,96.72,h,1
28,18.0,17.4,50,356.16,37.33,n,1
28,18.0,17.4,50,367.0,37.33,h,1
28,18.0,17.4,50,344.78,5.6,n,1
28,18.0,17.4,50,324.69,5.6,n,1
18,18.0,17.4,50,333.86,28.44,n,1
18,18.0,17.4,50,332.3,28.44,n,1
18,18.0,17.4,50,352.61,37.3,n,1
18,18.0,17.4,50,351.84,27.3,n,1
18,18.0,17.4,50,331.37,17.37,n,1
18,18.0,17.4,50,325.24,17.37,n,1
19,18.0,17.4,50,349.56,59.8,n,1
19,18.0,17.4,50,349.85,110.31,n,1
19,18.0,17.4,50,343.36,110.31,n,1
27,18.0,17.4,50,302.34,1.0,n,1
27,18.0,17.4,50,316.2,5.59,n,1
28,18.0,17.4,50,317.91,2.43,n,1
28,18.0,17.4,50,313.41,2.43,n,1
17,18.0,17.4,50,304.28,4.08,n,1
19,18.0,17.4,50,316.62,3.56,n,1
19,18.0,17.4,50,306.71,3.56,n,1
19,18.0,17.4,50,301.35,0.99,n,1
19,18.0,17.4,50,296.81,0.99,n,1
27,18.0,17.4,50,343.49,91.74,n,1
27,18.0,17.4,50,343.58,91.74,n,1
28,18.0,17.4,50,355.78,28.15,n,1
28,18.0,17.4,50,355.65,28.15,n,1
28,18.0,17.4,50,350.78,10.16,n,1
28,18.0,17.4,50,351.38,10.16,n,1
28,18.0,17.4,50,333.39,2.5,n,1
18,18.0,17.4,50,338.82,48.25,n,1
18,18.0,17.4,50,331.51,6.65,n,1
18,18.0,17.4,50,347.17,6.65,n,1
19,18.0,17.4,50,334.46,1.75,n,1
19,18.0,17.4,50,347.99,5.45,n,1
19,18.0,17.4,50,329.91,5.45,n,1
27,18.0,17.4,50,299.22,7.58,n,1
27,18.0,17.4,50,312.0,7.58,n,1
28,18.0,17.4,50,315.01,2.5,n,1
17,18.0,17.4,50,314.82,8.87,n,1
17,18.0,17.4,50,308.82,8.87,n,1
17,18.0,17.4,50,305.0,1.59,n,1
18,18.0,17.4,50,315.07,1.91,n,1
18,18.0,17.4,50,316.71,1.91,n,1
18,18.0,17.4,50,309.98,1.35,n,1
19,18.0,17.4,50,309.58,1.35,n,1
19,18.0,17.4,50,308.73,0.74,n,1
19,18.0,17.4,50,312.44,0.74,n,1
19,18.0,17.4,50,318.43,1.75,n,1
19,18.0,17.4,50,305.04,0.44,n,1
19,18.0,17.4,50,297.48,0.44,n,1
27,18.0,17.4,50,340.82,7.58,n,1
27,18.0,17.4,50,341.33,91.74,n,1
28,18.0,17.4,50,347.4,28.15,n,1
28,18.0,17.4,50,350.04,28.15,n,1
17,18.0,17.4,50,353.22,10.16,n,1
17,18.0,17.4,50,343.39,10.16,n,1
17,18.0,17.4,50,320.46,2.5,n,1
17,18.0,17.4,50,344.84,8.87,n,1
17,18.0,17.4,50,343.43,8.87,n,1
18,18.0,17.4,50,341.07,12.86,n,1
27,18.0,17.4,50,308.2,7.58,n,1
17,18.0,17.4,50,312.67,2.5,n,1
17,18.0,17.4,50,306.74,1.59,n,1
18,18.0,17.4,50,312.09,9.58,n,1
18,18.0,17.4,50,306.55,12.86,n,1
19,18.0,17.4,50,299.86,0.74,n,1
19,18.0,17.4,50,301.16,0.74,n,1
19,18.0,17.4,50,304.43,1.75,n,1
19,18.0,17.4,50,307.92,1.75,n,1
19,18.0,17.4,50,309.0,5.45,n,1
19,18.0,17.4,50,302.38,5.45,n,1
19,18.0,17.4,50,296.43,0.44,n,1
16,18.0,17.4,50,349.26,31.49,n,1
16,18.0,17.4,50,341.73,504.06,n,1
16,18.0,17.4,50,355.12,35.44,n,1
17,18.0,17.4,50,353.92,35.44,n,1
17,18.0,17.4,50,354.93,22.45,n,1
17,18.0,17.4,50,347.17,22.45,n,1
17,18.0,17.4,50,345.37,9.6,n,1
17,18.0,17.4,50,336.71,9.6,n,1
17,18.0,17.4,50,347.05,18.46,n,1
17,18.0,17.4,50,354.29,18.46,n,1
17,18.0,17.4,50,351.83,25.35,n,1
17,18.0,17.4,50,339.82,25.35,n,1
17,18.0,17.4,50,330.36,4.65,n,1
27,18.0,17.4,50,297.42,0.33,n,1
27,18.0,17.4,50,314.12,31.49,n,1
18,18.0,17.4,50,317.18,2.35,n,1
18,18.0,17.4,50,303.43,1.28,n,1
19,18.0,17.4,50,299.02,0.96,n,1
16,18.0,17.4,50,345.53,31.49,n,1
16,18.0,17.4,50,352.11,504.06,n,1
16,18.0,17.4,50,351.82,35.44,n,1
17,18.0,17.4,50,338.5,35.44,n,1
17,18.0,17.4,50,350.96,22.45,n,1
17,18.0,17.4,50,349.41,22.45,n,1
17,18.0,17.4,50,346.82,9.6,n,1
17,18.0,17.4,50,348.05,18.46,n,1
17,18.0,17.4,50,352.28,18.46,n,1
17,18.0,17.4,50,351.19,25.35,n,1
17,18.0,17.4,50,331.94,4.65,n,1
16,18.0,17.4,50,297.43,0.33,n,1
16,18.0,17.4,50,311.49,31.49,n,1
17,18.0,17.4,50,315.76,9.6,n,1
16,18.0,17.4,50,343.93,18.97,n,1
16,18.0,17.4,50,352.97,24.81,n,1
16,18.0,17.4,50,346.99,24.81,n,1
16,18.0,17.4,50,350.36,85.31,n,1
17,18.0,17.4,50,341.86,85.31,n,1
17,18.0,17.4,50,323.27,97.16,n,1
17,18.0,17.4,50,326.85,97.16,n,1
17,18.0,17.4,50,344.63,6.96,n,1
17,18.0,17.4,50,354.69,6.96,n,1
17,18.0,17.4,50,325.99,2.75,n,1
16,18.0,17.4,50,306.87,18.97,n,1
17,18.0,17.4,50,307.78,2.75,n,1
17,18.0,17.4,50,302.22,1.71,n,1
16,18.0,17.4,50,344.76,24.81,n,1
16,18.0,17.4,50,348.27,24.81,n,1
17,18.0,17.4,50,310.26,6.96,n,1
17,18.0,17.4,50,301.89,6.96,n,1
17,18.0,17.4,50,320.6,1.15,n,1
16,18.0,17.4,50,296.18,0.52,n,1
16,18.0,17.4,50,302.63,0.52,n,1
16,18.0,17.4,50,308.75,0.85,n,1
16,18.0,17.4,50,314.5,0.85,n,1
16,18.0,17.4,50,315.96,1.15,n,1
17,18.0,17.4,50,313.13,0.75,n,1
17,18.0,17.4,50,306.86,0.75,n,1
17,18.0,17.4,50,300.78,1.39,n,1
16,18.0,17.4,50,297.07,0.52,n,1
16,18.0,17.4,50,301.4,0.85,n,1
16,18.0,17.4,50,302.13,0.85,n,1
16,18.0,17.4,50,303.99,1.15,n,1
16,18.0,17.4,50,305.43,1.15,n,1
17,18.0,17.4,50,300.07,0.75,n,1
17,18.0,17.4,50,297.87,0.75,n,1
163,18.4,16.9,50,296.74,0.59,n,1
160,15.7,11.3,50,300.66,1.48,n,1
157,15.7,11.3,50,299.65,0.6,n,1
144,16.2,28.6,50,302.72,0.92,n,1
152,18.3,8.6,50,301.45,0.89,n,1
150,15.7,11.3,50,296.22,0.25,n,1
134,18.4,28.2,50,308.35,1.14,n,1
114,8.1,16.1,50,311.49,0.61,n,1
114,14.8,32.3,50,301.02,0.39,n,1
86,14.8,32.3,50,348.45,19.26,n,1
86,14.8,32.3,50,296.33,0.54,n,1
86,14.8,32.3,50,344.25,19.26,n,1
86,14.8,32.3,50,347.69,19.26,n,1
86,14.8,32.3,50,341.98,24.6,n,1
86,14.8,32.3,50,307.12,24.6,n,1
86,14.8,32.3,50,351.51,11.44,n,1
86,14.8,32.3,50,348.58,11.44,n,1
86,14.8,32.3,50,308.09,55.47,n,1
86,14.8,32.3,50,299.89,5.06,n,1
86,14.8,32.3,50,306.87,5.06,n,1
86,14.8,32.3,50,316.16,6.58,n,1
86,14.8,32.3,50,322.88,55.47,n,1
86,14.8,32.3,50,367.0,55.47,h,1
86,14.8,32.3,50,321.89,5.06,n,1
86,14.8,32.3,50,320.07,11.44,n,1
86,14.8,32.3,50,340.83,11.44,n,1
86,14.8,32.3,50,295.25,5.06,n,1
86,14.8,32.3,50,314.07,6.58,n,1
86,14.8,32.3,50,335.62,26.69,n,1
86,14.8,32.3,50,302.85,1.98,n,1
86,14.8,32.3,50,318.32,1.98,n,1
86,14.8,32.3,50,296.26,1.17,n,1
57,14.7,10.7,50,312.35,0.53,n,1
57,14.7,10.7,50,312.19,0.67,n,1
56,14.7,10.7,50,297.05,0.53,n,1
56,14.7,10.7,50,303.57,0.53,n,1
57,14.7,10.7,50,304.26,0.67,n,1
