latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.31747,-117.77605,295.4,0.43,0.46,2024-10-22,0911,N20,VIIRS,n,2,284.51,1.35,N,0
34.31713,-117.7726,297.53,0.43,0.46,2024-10-22,0911,N20,VIIRS,n,2,286.13,1.35,N,0
34.33524,-118.52036,314.17,0.47,0.48,2024-10-22,0911,N20,VIIRS,n,2,287.49,1.37,N,2
34.32113,-118.51241,300.75,0.47,0.48,2024-10-22,0911,N20,VIIRS,n,2,287.37,0.72,N,0
34.29433,-118.80621,300.03,0.49,0.49,2024-10-22,0911,N20,VIIRS,n,2,281.67,1.46,N,2
34.15286,-118.19339,307.09,0.45,0.47,2024-10-22,0911,N20,VIIRS,n,2,289.59,1.5,N,2
34.03976,-117.82463,301.54,0.43,0.46,2024-10-22,0911,N20,VIIRS,n,2,285.99,0.34,N,2
34.03756,-118.10558,300.26,0.45,0.47,2024-10-22,0911,N20,VIIRS,n,2,286.39,0.31,N,2
33.85467,-118.33405,307.82,0.46,0.47,2024-10-22,0911,N20,VIIRS,n,2,293.11,1.72,N,2
33.81982,-118.24451,302.82,0.45,0.47,2024-10-22,0911,N20,VIIRS,n,2,290.84,1.57,N,2
33.81506,-118.24025,301.58,0.45,0.47,2024-10-22,0911,N20,VIIRS,n,2,291,1.89,N,2
33.61586,-117.82556,307.53,0.42,0.46,2024-10-22,0911,N20,VIIRS,n,2,285.48,0.34,N,0
33.71524,-117.7108,308.04,0.42,0.45,2024-10-22,0911,N20,VIIRS,n,2,287.09,1.25,N,2
33.77758,-118.23811,304.2,0.45,0.47,2024-10-22,0911,N20,VIIRS,n,2,291.58,1.3,N,0
34.32166,-117.77526,313.43,0.43,0.46,2024-10-22,0911,N20,VIIRS,n,2,285.66,1.35,N,0
34.43133,-118.64545,305.61,0.48,0.48,2024-10-22,0911,N20,VIIRS,n,2,283.6,1.14,N,0
34.32238,-117.7824,301.33,0.43,0.46,2024-10-22,0911,N20,VIIRS,n,2,281.27,1.87,N,0
34.31864,-117.7877,319.31,0.43,0.46,2024-10-22,0911,N20,VIIRS,n,2,281.69,2.6,N,0
34.32201,-117.77873,327.65,0.43,0.46,2024-10-22,0911,N20,VIIRS,n,2,285.17,1.87,N,0
34.31886,-117.78402,296.1,0.4,0.6,2024-10-23,0852,N20,VIIRS,n,2,283.02,1.15,N,0
33.61199,-117.82719,301.01,0.4,0.6,2024-10-23,0852,N20,VIIRS,n,2,286.38,0.26,N,0
33.71591,-117.71561,305.03,0.39,0.6,2024-10-23,0852,N20,VIIRS,n,2,287.12,0.61,N,2
33.77721,-118.2421,300.33,0.42,0.61,2024-10-23,0852,N20,VIIRS,n,2,290.05,0.79,N,0
33.77944,-118.24058,302.4,0.42,0.61,2024-10-23,0852,N20,VIIRS,n,2,291.82,0.84,N,0
33.81377,-118.24187,303.19,0.42,0.61,2024-10-23,0852,N20,VIIRS,n,2,291.63,1.85,N,0
33.85361,-118.33639,309.07,0.43,0.62,2024-10-23,0852,N20,VIIRS,n,2,291.73,1.58,N,2
34.15527,-118.1964,308.85,0.42,0.61,2024-10-23,0852,N20,VIIRS,n,2,289.45,1.19,N,2
34.29411,-118.80822,298.76,0.46,0.64,2024-10-23,0852,N20,VIIRS,n,2,284.88,0.95,N,2
34.33694,-118.52269,309.68,0.44,0.63,2024-10-23,0852,N20,VIIRS,n,2,288.87,0.66,N,2
34.33736,-118.5248,301.88,0.45,0.63,2024-10-23,0852,N20,VIIRS,n,2,288.53,0.86,N,2
34.31794,-117.76892,299.47,0.4,0.6,2024-10-23,0852,N20,VIIRS,n,2,288.15,1.74,N,0
34.31815,-117.77222,318.81,0.4,0.6,2024-10-23,0852,N20,VIIRS,n,2,289.39,1.74,N,0
34.3191,-117.78793,300.25,0.4,0.6,2024-10-23,0852,N20,VIIRS,n,2,282.49,1.16,N,0
34.32366,-117.77108,315.15,0.4,0.6,2024-10-23,0852,N20,VIIRS,n,2,287.74,1.9,N,0
34.32386,-117.77431,305.75,0.4,0.6,2024-10-23,0852,N20,VIIRS,n,2,286.86,1.06,N,0
34.32402,-117.7769,296.19,0.4,0.6,2024-10-23,0852,N20,VIIRS,n,2,285.6,1.06,N,0
34.43099,-118.64988,299.23,0.45,0.63,2024-10-23,0852,N20,VIIRS,n,2,285,0.67,N,0
34.29322,-118.80236,303.76,0.46,0.63,2024-10-23,1033,N20,VIIRS,n,2,285.19,0.64,N,2
34.33518,-118.52062,307.43,0.47,0.64,2024-10-23,1033,N20,VIIRS,n,2,288.73,1.06,N,2
34.43156,-118.64678,300.5,0.46,0.64,2024-10-23,1033,N20,VIIRS,n,2,283.54,0.53,N,0
33.71774,-117.71124,299.78,0.54,0.68,2024-10-23,1033,N20,VIIRS,n,2,287.6,0.66,N,2
34.15371,-118.19617,301.8,0.5,0.65,2024-10-23,1033,N20,VIIRS,n,2,288.44,0.68,N,2
34.07875,-117.51086,297.38,0.73,0.76,2024-10-24,0833,N20,VIIRS,n,2,286.21,1.5,N,0
34.08105,-117.50791,302.12,0.73,0.76,2024-10-24,0833,N20,VIIRS,n,2,287.23,1.32,N,0
34.32304,-117.77858,296.24,0.57,0.52,2024-10-24,1014,N20,VIIRS,n,2,285.78,1.27,N,0
34.43087,-118.64431,301.5,0.5,0.49,2024-10-24,1014,N20,VIIRS,n,2,284.1,1.01,N,0
34.33405,-118.51952,310.21,0.51,0.5,2024-10-24,1014,N20,VIIRS,n,2,286.87,0.79,N,2
34.15294,-118.19318,310.96,0.54,0.51,2024-10-24,1014,N20,VIIRS,n,2,287.97,1.54,N,2
34.29147,-118.80073,301.52,0.5,0.49,2024-10-24,1014,N20,VIIRS,n,2,284.63,0.76,N,2
33.71803,-117.71182,297.67,0.59,0.53,2024-10-24,1014,N20,VIIRS,n,2,286.01,0.91,N,2
33.85289,-118.33428,302.12,0.54,0.51,2024-10-24,1014,N20,VIIRS,n,2,291.05,1.41,N,2
33.77846,-118.23863,300.79,0.55,0.51,2024-10-24,1014,N20,VIIRS,n,2,290.52,0.92,N,0
34.33178,-118.51697,336.13,0.33,0.55,2024-10-24,2133,N20,VIIRS,n,2,308.79,1.96,D,2
33.77843,-118.23882,300.22,0.47,0.4,2024-10-25,0955,N20,VIIRS,n,2,289.35,0.82,N,0
33.61612,-117.82385,295.66,0.49,0.41,2024-10-25,0955,N20,VIIRS,n,2,283.24,0.42,N,0
33.61248,-117.82496,297.92,0.49,0.41,2024-10-25,0955,N20,VIIRS,n,2,283.49,0.75,N,0
33.71624,-117.71276,307.02,0.5,0.41,2024-10-25,0955,N20,VIIRS,n,2,285.88,1.32,N,2
34.3361,-118.51732,303.7,0.45,0.39,2024-10-25,0955,N20,VIIRS,n,2,288.83,1.15,N,2
34.32303,-118.52621,306.32,0.45,0.39,2024-10-25,0955,N20,VIIRS,n,2,289.07,0.56,N,0
34.32022,-118.51131,303.15,0.45,0.39,2024-10-25,0955,N20,VIIRS,n,2,287.78,0.76,N,0
34.08104,-117.50304,299.13,0.5,0.41,2024-10-25,0955,N20,VIIRS,n,2,285.77,0.88,N,2
34.24459,-118.37935,296.37,0.46,0.39,2024-10-25,0955,N20,VIIRS,n,2,284.66,0.31,N,0
34.2942,-118.80413,306.37,0.44,0.39,2024-10-25,0955,N20,VIIRS,n,2,283.26,0.37,N,2
34.29071,-118.80499,300.06,0.44,0.39,2024-10-25,0955,N20,VIIRS,n,2,283.99,0.37,N,2
34.11697,-117.92554,298.37,0.48,0.4,2024-10-25,0955,N20,VIIRS,n,2,286.37,0.57,N,2
34.15324,-118.19246,322.4,0.47,0.4,2024-10-25,0955,N20,VIIRS,n,2,287.43,1.8,N,2
34.04092,-117.82465,298.78,0.49,0.4,2024-10-25,0955,N20,VIIRS,n,2,285.86,0.57,N,2
34.03757,-118.10384,299.08,0.47,0.4,2024-10-25,0955,N20,VIIRS,n,2,285.72,0.62,N,2
34.33704,-118.52231,315.59,0.45,0.39,2024-10-25,0955,N20,VIIRS,n,2,288.09,1.15,N,2
34.42995,-118.64686,316.17,0.45,0.39,2024-10-25,0955,N20,VIIRS,n,2,284.14,1.91,N,0
33.85349,-118.33098,302.71,0.47,0.39,2024-10-25,0955,N20,VIIRS,n,2,290.78,1,N,2
33.71787,-117.7103,302.78,0.5,0.41,2024-10-25,0955,N20,VIIRS,n,2,285.81,1.29,N,2
34.15332,-118.19444,315.5,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,285.52,1.5,N,2
34.32491,-118.52628,304.73,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,285.43,0.85,N,0
34.33424,-118.52003,311.15,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,284.49,1.05,N,2
34.43067,-118.646,313.06,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,278.66,1.28,N,0
34.31976,-118.51448,301.76,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,285.04,0.44,N,0
34.24251,-118.38391,304.91,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,281.89,0.53,N,0
34.29105,-118.80337,314.41,0.4,0.37,2024-10-26,0936,N20,VIIRS,n,2,278.53,1.25,N,2
34.08114,-117.50096,300.67,0.38,0.36,2024-10-26,0936,N20,VIIRS,n,2,286.84,0.77,N,2
34.11587,-117.92419,298.34,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,284.11,0.45,N,2
33.71551,-117.711,303.54,0.38,0.36,2024-10-26,0936,N20,VIIRS,n,2,283.26,0.85,N,2
33.77921,-118.23972,297.02,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,282.89,0.55,N,0
33.77608,-118.21903,296.51,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,280.67,0.46,N,2
33.61401,-117.82462,309.76,0.38,0.36,2024-10-26,0936,N20,VIIRS,n,2,284.78,0.69,N,0
33.81632,-118.23827,298.87,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,282.69,0.68,N,2
33.82086,-118.24585,299.14,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,281.7,1.31,N,2
33.85433,-118.33288,303.96,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,285.72,1.39,N,2
34.03474,-118.10777,302.5,0.39,0.36,2024-10-26,0936,N20,VIIRS,n,2,283.18,0.61,N,2
34.40025,-118.9986,297.17,0.4,0.37,2024-10-26,0936,N20,VIIRS,n,2,283.24,0.44,N,0
34.25508,-117.66386,334.05,0.39,0.37,2024-10-26,2055,N20,VIIRS,n,2,300.46,1.61,D,0
33.61356,-117.82527,298.28,0.53,0.42,2024-10-27,0918,N20,VIIRS,n,2,277.81,0.98,N,0
33.61389,-117.82591,305.38,0.32,0.55,2024-10-28,0859,N20,VIIRS,n,2,283.53,0.47,N,0
34.28979,-118.80492,295.28,0.56,0.69,2024-10-28,1039,N20,VIIRS,n,2,283.28,0.56,N,2
34.33902,-118.52183,297.9,0.58,0.69,2024-10-28,1039,N20,VIIRS,n,2,284.48,0.5,N,2
33.85406,-118.33791,300.04,0.65,0.73,2024-10-29,0840,N20,VIIRS,n,2,285.72,1.39,N,2
34.03769,-118.10581,297.09,0.34,0.56,2024-10-29,1020,N20,VIIRS,n,2,282.27,0.27,N,2
34.03617,-118.10671,295.22,0.34,0.56,2024-10-29,1020,N20,VIIRS,n,2,281.99,0.32,N,2
34.15395,-118.19379,315.75,0.33,0.55,2024-10-29,1020,N20,VIIRS,n,2,281.22,0.79,N,2
34.3331,-118.51823,300.45,0.63,0.54,2024-10-29,1020,N20,VIIRS,n,2,280.25,1.67,N,2
33.71878,-117.71081,300.09,0.36,0.57,2024-10-29,1020,N20,VIIRS,n,2,282.93,0.42,N,2
33.71413,-117.71286,295.29,0.36,0.57,2024-10-29,1020,N20,VIIRS,n,2,282.02,0.61,N,2
33.82225,-118.24385,301.56,0.34,0.56,2024-10-29,1020,N20,VIIRS,n,2,288.61,0.74,N,2
33.85482,-118.33407,301.11,0.33,0.55,2024-10-29,1020,N20,VIIRS,n,2,286.83,0.83,N,2
34.081,-117.5015,298.91,0.4,0.44,2024-10-30,1001,N20,VIIRS,n,2,281.08,0.7,N,2
34.32126,-118.51034,296.22,0.53,0.42,2024-10-30,1001,N20,VIIRS,n,2,278.56,0.55,N,0
34.15444,-118.19572,315.38,0.55,0.43,2024-10-30,1001,N20,VIIRS,n,2,281.37,1.93,N,2
34.04139,-117.8232,299.63,0.39,0.44,2024-10-30,1001,N20,VIIRS,n,2,281.23,0.54,N,2
34.29361,-118.80394,310.98,0.51,0.41,2024-10-30,1001,N20,VIIRS,n,2,280.45,1.04,N,2
34.32578,-118.52864,297.06,0.53,0.42,2024-10-30,1001,N20,VIIRS,n,2,280.44,0.74,N,0
33.82122,-118.24483,301.24,0.56,0.43,2024-10-30,1001,N20,VIIRS,n,2,287.81,1.35,N,2
33.71819,-117.7123,306.21,0.4,0.44,2024-10-30,1001,N20,VIIRS,n,2,282.46,0.57,N,2
33.85573,-118.33355,297.69,0.55,0.43,2024-10-30,1001,N20,VIIRS,n,2,287.1,0.83,N,2
34.43189,-118.64779,295.87,0.52,0.41,2024-10-30,1001,N20,VIIRS,n,2,277.04,1.52,N,0
34.33487,-118.51859,318.26,0.53,0.42,2024-10-30,1001,N20,VIIRS,n,2,279.97,2.25,N,2
34.32487,-118.52803,300.94,0.53,0.42,2024-10-30,1001,N20,VIIRS,n,2,279.92,0.84,N,0
33.61262,-117.82329,304.9,0.39,0.44,2024-10-30,1002,N20,VIIRS,n,2,283.11,0.87,N,0
33.82098,-118.24646,296.79,0.56,0.43,2024-10-30,1002,N20,VIIRS,n,2,285.48,1.67,N,2
33.61573,-117.82427,311.07,0.39,0.36,2024-10-31,0943,N20,VIIRS,n,2,281.02,0.44,N,0
33.77676,-118.21889,296.7,0.39,0.36,2024-10-31,0943,N20,VIIRS,n,2,283.66,0.3,N,2
34.43195,-118.64376,310.35,0.38,0.36,2024-10-31,0943,N20,VIIRS,n,2,278.69,0.8,N,2
34.33427,-118.52093,317.21,0.38,0.36,2024-10-31,0943,N20,VIIRS,n,2,280.76,1.42,N,2
34.32512,-118.52737,301.4,0.38,0.36,2024-10-31,0943,N20,VIIRS,n,2,280.57,0.7,N,0
34.31918,-118.51154,299.13,0.38,0.36,2024-10-31,0943,N20,VIIRS,n,2,281.49,0.62,N,0
34.24357,-118.38175,301.41,0.39,0.36,2024-10-31,0943,N20,VIIRS,n,2,279,0.42,N,0
34.29376,-118.80237,312.22,0.38,0.36,2024-10-31,0943,N20,VIIRS,n,2,278.36,1.02,N,2
34.08083,-117.50117,311.5,0.4,0.37,2024-10-31,0943,N20,VIIRS,n,2,282.54,1.25,N,2
34.15486,-118.19215,317.41,0.39,0.36,2024-10-31,0943,N20,VIIRS,n,2,281.98,0.7,N,2
34.02449,-118.02326,296.83,0.39,0.36,2024-10-31,0943,N20,VIIRS,n,2,283.12,0.41,N,0
34.03491,-118.10707,300.3,0.39,0.36,2024-10-31,0943,N20,VIIRS,n,2,281.21,0.46,N,2
33.85394,-118.33607,298.17,0.39,0.36,2024-10-31,0943,N20,VIIRS,n,2,287.45,1.04,N,2
33.85326,-118.33195,308.8,0.39,0.36,2024-10-31,0943,N20,VIIRS,n,2,290.85,1.04,N,2
33.82161,-118.24272,304.45,0.39,0.36,2024-10-31,0943,N20,VIIRS,n,2,289.89,0.94,N,2
33.81302,-118.23186,299.25,0.39,0.36,2024-10-31,0943,N20,VIIRS,n,2,285.79,0.63,N,0
33.71634,-117.70996,310.97,0.39,0.37,2024-10-31,0943,N20,VIIRS,n,2,282.61,0.85,N,2
34.33442,-118.52012,335.22,0.41,0.37,2024-10-31,2102,N20,VIIRS,n,2,302.99,2.52,D,2
34.29114,-118.80523,313.66,0.5,0.41,2024-11-01,0924,N20,VIIRS,n,2,280.02,1.65,N,2
34.08085,-117.50246,306.75,0.44,0.39,2024-11-01,0924,N20,VIIRS,n,2,281.2,1.21,N,2
34.33669,-118.52103,307.36,0.49,0.4,2024-11-01,0924,N20,VIIRS,n,2,282.1,1.33,N,2
34.42957,-118.64603,311.14,0.5,0.41,2024-11-01,0924,N20,VIIRS,n,2,280.18,1.58,N,2
33.81397,-118.23795,298.52,0.47,0.4,2024-11-01,0924,N20,VIIRS,n,2,287.3,1.25,N,2
34.02539,-118.23206,299.14,0.47,0.4,2024-11-01,0924,N20,VIIRS,n,2,282.42,0.49,N,0
34.02545,-118.02549,303.42,0.46,0.39,2024-11-01,0924,N20,VIIRS,n,2,281.82,0.88,N,0
34.03556,-118.10571,298.13,0.47,0.39,2024-11-01,0924,N20,VIIRS,n,2,281.26,0.6,N,2
34.04203,-117.8223,302.29,0.45,0.39,2024-11-01,0924,N20,VIIRS,n,2,280.96,0.6,N,2
34.15473,-118.19447,315.72,0.47,0.4,2024-11-01,0924,N20,VIIRS,n,2,280.82,1.6,N,2
34.33507,-118.51953,308.95,0.49,0.4,2024-11-01,0924,N20,VIIRS,n,2,281.98,1.52,N,2
34.24477,-118.38356,295.98,0.48,0.4,2024-11-01,0924,N20,VIIRS,n,2,278.75,0.46,N,2
34.32067,-118.51337,297.64,0.49,0.4,2024-11-01,0924,N20,VIIRS,n,2,281.97,0.82,N,0
34.32622,-118.52788,300.86,0.49,0.4,2024-11-01,0924,N20,VIIRS,n,2,281.66,0.58,N,2
33.61398,-117.82531,311.28,0.45,0.39,2024-11-01,0924,N20,VIIRS,n,2,281.14,0.85,N,0
33.77711,-118.23946,297.15,0.47,0.4,2024-11-01,0924,N20,VIIRS,n,2,286.82,1.32,N,2
33.71465,-117.71067,307.42,0.45,0.39,2024-11-01,0924,N20,VIIRS,n,2,281.03,1.11,N,2
34.29214,-118.80235,299.99,0.6,0.53,2024-11-02,0905,N20,VIIRS,n,2,278.83,0.79,N,2
34.33651,-118.52366,297.87,0.58,0.52,2024-11-02,0905,N20,VIIRS,n,2,279.27,1.08,N,2
34.4327,-118.64494,298.02,0.59,0.53,2024-11-02,0905,N20,VIIRS,n,2,278.57,0.99,N,2
33.7168,-117.71465,297.53,0.51,0.5,2024-11-02,0905,N20,VIIRS,n,2,277.06,0.88,N,2
33.85263,-118.33499,300.37,0.53,0.67,2024-11-03,0846,N20,VIIRS,n,2,286.41,1.25,N,2
33.77961,-118.24236,298.34,0.52,0.67,2024-11-03,0846,N20,VIIRS,n,2,285.51,0.64,N,0
34.33368,-118.52364,297.1,0.55,0.68,2024-11-03,0846,N20,VIIRS,n,2,280.09,0.51,N,2
34.43171,-118.64627,305.49,0.38,0.59,2024-11-03,1026,N20,VIIRS,n,2,280,0.53,N,2
34.43303,-118.64473,299.02,0.38,0.59,2024-11-03,1026,N20,VIIRS,n,2,280.61,0.57,N,2
34.15399,-118.19395,305.93,0.41,0.6,2024-11-03,1026,N20,VIIRS,n,2,281.4,1.09,N,2
33.81414,-118.24062,297.77,0.41,0.61,2024-11-03,1026,N20,VIIRS,n,2,287.07,1.17,N,2
33.77866,-118.23974,298.63,0.41,0.61,2024-11-03,1026,N20,VIIRS,n,2,286.34,0.71,N,2
33.9952,-118.36618,331.88,0.51,0.66,2024-11-03,2146,N20,VIIRS,n,2,298.41,2.67,D,0
33.71599,-117.71215,298.26,0.48,0.48,2024-11-04,1008,N20,VIIRS,n,2,287.22,0.78,N,2
34.29034,-118.80229,312.16,0.41,0.45,2024-11-04,1008,N20,VIIRS,n,2,282.31,1.42,N,2
33.93125,-118.2853,308.7,0.44,0.46,2024-11-04,1008,N20,VIIRS,n,2,282.99,1.2,N,0
34.15501,-118.19472,316.08,0.44,0.46,2024-11-04,1008,N20,VIIRS,n,2,284.47,1.6,N,2
33.85284,-118.33225,304.05,0.44,0.46,2024-11-04,1008,N20,VIIRS,n,2,289.28,1.33,N,2
34.33651,-118.52174,313.17,0.42,0.45,2024-11-04,1008,N20,VIIRS,n,2,281.8,0.87,N,2
34.43177,-118.64547,307.15,0.41,0.45,2024-11-04,1008,N20,VIIRS,n,2,279.84,1.33,N,2
34.32132,-118.51156,298.97,0.42,0.45,2024-11-04,1008,N20,VIIRS,n,2,282.06,0.26,N,0
33.77955,-118.23761,301.46,0.45,0.47,2024-11-04,1008,N20,VIIRS,n,2,288.69,0.91,N,2
34.11393,-117.92505,295.86,0.42,0.38,2024-11-05,0949,N20,VIIRS,n,2,281.35,0.43,N,2
34.11715,-117.92728,298.4,0.42,0.38,2024-11-05,0949,N20,VIIRS,n,2,281.72,0.56,N,2
34.29222,-118.80124,322.1,0.4,0.37,2024-11-05,0949,N20,VIIRS,n,2,282.39,1.81,N,2
34.24371,-118.38088,301.33,0.41,0.37,2024-11-05,0949,N20,VIIRS,n,2,279.7,0.59,N,0
33.82029,-118.24557,299.28,0.42,0.37,2024-11-05,0949,N20,VIIRS,n,2,287.33,1.55,N,2
33.71749,-117.7089,296.83,0.43,0.38,2024-11-05,0949,N20,VIIRS,n,2,283.29,0.72,N,2
34.03628,-118.1067,301.86,0.42,0.37,2024-11-05,0949,N20,VIIRS,n,2,282.01,0.61,N,2
34.43095,-118.64746,307.79,0.4,0.37,2024-11-05,0949,N20,VIIRS,n,2,279.94,0.91,N,2
34.43021,-118.64312,300.61,0.4,0.37,2024-11-05,0949,N20,VIIRS,n,2,280.17,0.91,N,0
34.33558,-118.51882,321.26,0.4,0.37,2024-11-05,0949,N20,VIIRS,n,2,283.56,1.11,N,2
34.31898,-118.51236,306.31,0.41,0.37,2024-11-05,0949,N20,VIIRS,n,2,283.64,0.8,N,0
34.03653,-118.1083,298.45,0.42,0.37,2024-11-05,0949,N20,VIIRS,n,2,281.41,0.45,N,0
34.04191,-117.8213,297.45,0.43,0.38,2024-11-05,0949,N20,VIIRS,n,2,281.95,0.39,N,2
34.15435,-118.1948,319.11,0.41,0.37,2024-11-05,0949,N20,VIIRS,n,2,282.73,1.83,N,2
33.76406,-118.2275,296.53,0.42,0.37,2024-11-05,0949,N20,VIIRS,n,2,284.77,0.41,N,0
33.61422,-117.82375,311.04,0.43,0.38,2024-11-05,0949,N20,VIIRS,n,2,284.23,1.16,N,0
33.85339,-118.33381,307.75,0.41,0.37,2024-11-05,0949,N20,VIIRS,n,2,291.14,1.59,N,2
33.79271,-118.34938,298.33,0.41,0.37,2024-11-05,0949,N20,VIIRS,n,2,281.83,0.35,N,0
34.02103,-118.05032,329.92,0.48,0.4,2024-11-05,2108,N20,VIIRS,n,2,283.26,3.16,D,0
34.14872,-118.72251,297.02,0.43,0.38,2024-11-06,0930,N20,VIIRS,n,2,270.43,0.56,N,0
34.29268,-118.80399,295.28,0.43,0.38,2024-11-06,0930,N20,VIIRS,n,2,263.3,0.25,N,2
34.31765,-118.96493,334.38,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,294.81,5.98,D,0
34.33339,-118.99506,343.83,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,293.29,7.48,D,0
34.33008,-118.99422,345.15,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,301.81,17.63,D,0
34.32675,-118.99349,343.31,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,303.99,17.63,D,0
34.32273,-118.99698,338.55,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,298.92,6.68,D,0
34.32342,-118.99277,345.83,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,299.4,18.92,D,0
34.32412,-118.98853,352.79,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,297.54,18.92,D,0
34.3201,-118.99199,337.8,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,295.17,18.92,D,0
34.3208,-118.98775,346.71,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,312.29,18.92,D,0
34.32219,-118.97929,335.17,0.4,0.37,2024-11-06,2049,N20,VIIRS,l,2,305.17,48.49,D,0
34.32359,-118.97078,332.58,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,294.68,85.63,D,0
34.32429,-118.96651,338.74,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,296.23,14.27,D,0
34.31608,-118.99549,349.96,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,303.95,17.32,D,0
34.31678,-118.99123,349.07,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,296.37,7.78,D,0
34.31747,-118.98701,340.81,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,299.63,7.78,D,0
34.32027,-118.96996,352.52,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,301.45,29.29,D,0
34.32097,-118.96569,350,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,299.94,5.98,D,0
34.31275,-118.99471,346.98,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,301.04,17.32,D,0
34.31345,-118.99046,353.88,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,297.93,7.78,D,0
34.31415,-118.98624,340.71,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,299.31,7.78,D,0
34.31695,-118.96919,353.4,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,299.53,29.29,D,0
34.30873,-118.99821,347.36,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,305.78,45.17,D,0
34.31013,-118.98969,339.91,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,297.03,12.2,D,0
34.31083,-118.98546,343.47,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,296.45,12.2,D,0
34.31152,-118.9812,346.06,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,300.55,8,D,0
34.31292,-118.9727,342.1,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,295.21,12.4,D,0
34.31363,-118.96843,346.65,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,303.38,12.4,D,0
34.31432,-118.96418,334.44,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,296.46,9.77,D,0
34.30751,-118.98466,346.85,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,292.65,12.2,D,0
34.3082,-118.98043,339.31,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,293.48,8,D,0
34.3089,-118.97617,336.05,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,290.69,8,D,0
34.3096,-118.97191,353.98,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,298.79,12.4,D,0
34.3103,-118.96765,350.55,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,302.66,12.4,D,0
34.30208,-118.99667,343.25,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,296.46,5.41,D,0
34.30278,-118.9924,340.35,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,295.04,5.41,D,0
34.30349,-118.98811,338.09,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,295.67,12.56,D,0
34.30418,-118.98389,341.6,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,298.52,12.56,D,0
34.30488,-118.97965,356.05,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,299.74,13.42,D,0
34.30558,-118.9754,338.92,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,293.04,13.42,D,0
34.30629,-118.97112,352.76,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,299.35,34.32,D,0
34.30698,-118.96687,349.99,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,310.93,34.32,D,0
34.30768,-118.96263,335.46,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,294.52,12.48,D,0
34.30367,-118.96609,367,0.4,0.37,2024-11-06,2049,N20,VIIRS,l,2,325.2,34.32,D,0
34.29876,-118.99587,343.88,0.4,0.37,2024-11-06,2049,N20,VIIRS,n,2,297.7,5.41,D,0
