latitude,longitude,date,temp,wspd,rhum,brightness,frp,confidence,fire_occurred
34.35156,-117.63375,2024-09-11,22.0,9.9,50,330.96,9.91,n,1
34.34952,-117.6413,2024-09-11,22.0,9.9,50,337.72,8.44,n,1
34.34847,-117.64514,2024-09-11,22.0,9.9,50,344.73,16.9,n,1
34.34666,-117.65184,2024-09-11,22.0,9.9,50,355.47,15.34,n,1
34.33083,-117.75597,2024-09-11,23.1,16.7,50,337.14,9.2,n,1
34.36948,-117.63582,2024-09-11,22.0,9.9,50,338.61,5.42,n,1
34.3682,-117.64058,2024-09-11,22.0,9.9,50,339.47,5.42,n,1
34.37725,-117.62983,2024-09-11,22.0,9.9,50,333.83,5.89,n,1
34.37606,-117.63425,2024-09-11,22.0,9.9,50,349.44,5.89,n,1
34.37492,-117.6385,2024-09-11,22.0,9.9,50,333.66,5.42,n,1
34.37384,-117.64248,2024-09-11,22.0,9.9,50,340.0,5.42,n,1
34.37273,-117.64661,2024-09-11,22.0,9.9,50,335.57,11.46,n,1
34.37941,-117.64471,2024-09-11,22.0,9.9,50,367.0,22.56,h,1
34.37844,-117.6483,2024-09-11,22.0,9.9,50,341.16,11.5,n,1
34.37744,-117.652,2024-09-11,22.0,9.9,50,333.26,11.5,n,1
34.37628,-117.65633,2024-09-11,22.0,9.9,50,332.31,10.01,n,1
34.38198,-117.65803,2024-09-11,22.0,9.9,50,367.0,10.01,h,1
34.3746,-117.6855,2024-09-11,22.0,9.9,50,367.0,12.27,h,1
34.38092,-117.66197,2024-09-11,22.0,9.9,50,355.0,10.01,n,1
34.37346,-117.68974,2024-09-11,22.0,9.9,50,340.11,12.27,n,1
34.38255,-117.67887,2024-09-11,22.0,9.9,50,367.0,12.95,h,1
34.38826,-117.6576,2024-09-11,22.0,9.9,50,332.81,3.22,n,1
34.38135,-117.68336,2024-09-11,22.0,9.9,50,356.07,12.95,n,1
34.38007,-117.68812,2024-09-11,22.0,9.9,50,341.43,8.56,n,1
34.37872,-117.69315,2024-09-11,22.0,9.9,50,339.17,8.56,n,1
34.37745,-117.69786,2024-09-11,23.1,16.7,50,330.54,18.36,n,1
34.37623,-117.70239,2024-09-11,23.1,16.7,50,339.09,18.36,n,1
34.37498,-117.70704,2024-09-11,23.1,16.7,50,349.94,17.63,n,1
34.37035,-117.72428,2024-09-11,23.1,16.7,50,340.27,9.52,n,1
34.36849,-117.73125,2024-09-11,23.1,16.7,50,347.73,9.64,n,1
34.38274,-117.70118,2024-09-11,23.1,16.7,50,367.0,18.36,h,1
34.38148,-117.70584,2024-09-11,23.1,16.7,50,367.0,18.36,h,1
34.37925,-117.71417,2024-09-11,23.1,16.7,50,367.0,17.63,h,1
34.39331,-117.66176,2024-09-11,22.0,9.9,50,331.16,3.22,n,1
34.38892,-117.67811,2024-09-11,22.0,9.9,50,336.92,13.31,n,1
34.38793,-117.68182,2024-09-11,22.0,9.9,50,341.52,12.95,n,1
34.38418,-117.69577,2024-09-11,22.0,9.9,50,342.98,8.56,n,1
34.38037,-117.70999,2024-09-11,23.1,16.7,50,352.89,17.63,n,1
34.37804,-117.71865,2024-09-11,23.1,16.7,50,334.89,9.52,n,1
34.37663,-117.72392,2024-09-11,23.1,16.7,50,348.17,9.52,n,1
34.375,-117.72999,2024-09-11,23.1,16.7,50,343.32,9.64,n,1
34.39614,-117.67416,2024-09-11,22.0,9.9,50,367.0,10.03,h,1
34.38433,-117.71828,2024-09-11,23.1,16.7,50,367.0,14.28,h,1
34.39505,-117.67827,2024-09-11,22.0,9.9,50,346.88,10.62,n,1
34.39095,-117.69354,2024-09-11,22.0,9.9,50,340.83,9.64,n,1
34.38946,-117.69912,2024-09-11,22.0,9.9,50,344.76,9.64,n,1
34.38325,-117.72231,2024-09-11,23.1,16.7,50,340.15,13.65,n,1
34.3821,-117.72658,2024-09-11,23.1,16.7,50,333.65,13.65,n,1
34.38096,-117.73082,2024-09-11,23.1,16.7,50,354.15,16.28,n,1
34.37687,-117.74606,2024-09-11,23.1,16.7,50,350.98,7.89,n,1
34.40248,-117.67353,2024-09-11,25.1,22.3,50,330.67,10.03,n,1
34.40141,-117.67754,2024-09-11,25.1,22.3,50,340.18,10.03,n,1
34.4004,-117.68134,2024-09-11,25.1,22.3,50,347.32,10.62,n,1
34.38622,-117.73428,2024-09-11,23.1,16.7,50,333.34,16.28,n,1
34.38245,-117.74836,2024-09-11,23.1,16.7,50,340.55,7.89,n,1
34.38102,-117.75369,2024-09-11,23.1,16.7,50,331.76,7.33,n,1
34.41096,-117.6649,2024-09-11,25.1,22.3,50,353.11,43.72,n,1
34.4067,-117.68082,2024-09-11,25.1,22.3,50,345.57,8.15,n,1
34.40578,-117.68426,2024-09-11,25.1,22.3,50,331.05,3.44,n,1
34.41861,-117.65929,2024-09-11,25.1,22.3,50,367.0,50.37,h,1
34.41628,-117.66804,2024-09-11,25.1,22.3,50,367.0,43.72,h,1
34.41508,-117.67251,2024-09-11,25.1,22.3,50,343.71,54.85,n,1
34.41745,-117.66361,2024-09-11,25.1,22.3,50,367.0,43.72,l,1
33.61834,-117.50155,2024-09-11,20.5,9.0,50,367.0,7.21,h,1
33.61767,-117.51405,2024-09-11,20.5,9.0,50,367.0,9.19,h,1
33.61815,-117.50511,2024-09-11,20.5,9.0,50,337.08,7.2,n,1
33.62345,-117.51591,2024-09-11,20.5,9.0,50,367.0,40.19,h,1
33.62285,-117.52701,2024-09-11,20.5,9.0,50,355.02,19.54,n,1
33.62312,-117.52203,2024-09-11,20.5,9.0,50,367.0,40.19,l,1
33.6289,-117.52374,2024-09-11,20.5,9.0,50,340.57,40.19,n,1
33.62864,-117.52849,2024-09-11,20.5,9.0,50,333.36,19.54,n,1
33.63468,-117.52548,2024-09-11,20.5,9.0,50,367.0,14.05,h,1
33.64071,-117.52254,2024-09-11,20.5,9.0,50,367.0,14.05,h,1
33.64006,-117.53452,2024-09-11,20.5,9.0,50,367.0,11.25,h,1
33.64048,-117.5267,2024-09-11,20.5,9.0,50,355.29,14.05,n,1
33.64027,-117.53065,2024-09-11,20.5,9.0,50,339.46,11.25,n,1
33.64634,-117.52711,2024-09-11,20.5,9.0,50,367.0,27.52,h,1
33.64613,-117.53098,2024-09-11,20.5,9.0,50,356.06,26.33,n,1
33.64592,-117.53466,2024-09-11,20.5,9.0,50,354.97,26.33,n,1
33.6853,-117.56477,2024-09-11,20.5,9.0,50,356.68,7.89,n,1
33.68458,-117.56527,2024-09-11,20.5,9.0,50,346.49,6.17,n,1
33.69078,-117.55887,2024-09-11,20.5,9.0,50,367.0,16.27,h,1
33.69053,-117.56361,2024-09-11,20.5,9.0,50,354.89,16.27,n,1
33.69033,-117.56744,2024-09-11,20.5,9.0,50,356.24,14.82,n,1
33.69677,-117.55631,2024-09-11,20.5,9.0,50,367.0,23.2,h,1
33.69651,-117.56136,2024-09-11,20.5,9.0,50,367.0,16.27,h,1
33.70229,-117.5631,2024-09-11,20.5,9.0,50,367.0,14.66,h,1
33.70208,-117.56706,2024-09-11,20.5,9.0,50,367.0,14.66,h,1
33.70828,-117.56065,2024-09-11,20.5,9.0,50,367.0,29.82,h,1
33.70806,-117.5648,2024-09-11,20.5,9.0,50,353.08,14.66,n,1
34.24629,-117.64445,2024-09-11,20.6,10.1,50,343.81,7.61,n,1
34.24602,-117.64961,2024-09-11,20.6,10.1,50,338.0,9.56,n,1
34.26384,-117.64501,2024-09-11,20.6,10.1,50,330.73,5.25,n,1
34.26333,-117.65426,2024-09-11,20.6,10.1,50,342.51,8.12,n,1
34.26218,-117.78343,2024-09-11,25.1,22.3,50,367.0,34.17,h,1
34.26978,-117.64336,2024-09-11,20.6,10.1,50,343.37,6.61,n,1
34.27453,-117.66373,2024-09-11,21.8,5.4,50,367.0,10.64,h,1
34.2683,-117.77799,2024-09-11,25.1,22.3,50,367.0,31.47,h,1
34.26806,-117.78233,2024-09-11,25.1,22.3,50,355.61,31.47,n,1
34.27384,-117.78307,2024-09-11,25.1,22.3,50,367.0,15.29,h,1
34.28004,-117.77638,2024-09-11,25.1,22.3,50,367.0,15.29,h,1
34.29863,-117.65165,2024-09-11,22.0,9.9,50,367.0,10.43,h,1
34.29212,-117.76869,2024-09-11,23.1,16.7,50,367.0,20.17,h,1
34.29171,-117.77582,2024-09-11,23.1,16.7,50,367.0,20.17,h,1
34.29903,-117.64419,2024-09-11,22.0,9.9,50,355.11,13.47,n,1
34.29882,-117.64809,2024-09-11,22.0,9.9,50,356.52,13.47,n,1
34.29843,-117.65524,2024-09-11,22.0,9.9,50,338.59,10.43,n,1
34.30487,-117.64456,2024-09-11,22.0,9.9,50,367.0,25.26,h,1
34.30468,-117.64822,2024-09-11,22.0,9.9,50,355.41,25.26,n,1
34.30448,-117.65173,2024-09-11,22.0,9.9,50,337.86,11.43,n,1
34.30334,-117.67258,2024-09-11,22.0,9.9,50,343.51,6.32,n,1
34.27398,-117.78178,2024-09-11,25.1,22.3,50,367.0,9.06,h,1
34.27376,-117.78622,2024-09-11,22.0,9.9,50,348.48,11.57,n,1
34.28014,-117.77499,2024-09-11,25.1,22.3,50,354.4,9.06,n,1
34.27988,-117.78022,2024-09-11,25.1,22.3,50,334.86,9.06,n,1
34.28592,-117.77602,2024-09-11,25.1,22.3,50,367.0,9.9,h,1
34.28626,-117.76909,2024-09-11,25.1,22.3,50,334.65,13.06,n,1
34.298,-117.65068,2024-09-11,22.0,9.9,50,367.0,10.98,h,1
34.29219,-117.767,2024-09-11,23.1,16.7,50,367.0,13.06,h,1
34.29185,-117.77388,2024-09-11,23.1,16.7,50,367.0,13.06,h,1
34.29818,-117.64703,2024-09-11,22.0,9.9,50,355.84,9.61,n,1
34.29782,-117.65419,2024-09-11,22.0,9.9,50,354.0,10.98,n,1
34.29149,-117.78098,2024-09-11,23.1,16.7,50,333.49,9.9,n,1
34.30422,-117.64341,2024-09-11,22.0,9.9,50,367.0,30.57,h,1
34.30386,-117.65063,2024-09-11,22.0,9.9,50,367.0,11.62,h,1
34.30404,-117.6471,2024-09-11,22.0,9.9,50,344.54,30.57,n,1
34.30369,-117.65404,2024-09-11,22.0,9.9,50,337.23,11.62,n,1
34.30281,-117.67166,2024-09-11,22.0,9.9,50,340.98,11.27,n,1
34.31021,-117.75652,2024-09-11,23.1,16.7,50,367.0,9.24,h,1
34.31479,-117.66644,2024-09-11,22.0,9.9,50,352.71,12.14,n,1
34.31044,-117.75207,2024-09-11,23.1,16.7,50,332.98,9.24,n,1
34.31001,-117.76036,2024-09-11,23.1,16.7,50,355.39,11.43,n,1
34.3222,-117.63577,2024-09-11,22.0,9.9,50,331.63,2.89,n,1
34.32839,-117.6295,2024-09-11,22.0,9.9,50,367.0,9.51,h,1
34.32806,-117.63579,2024-09-11,22.0,9.9,50,367.0,9.51,h,1
34.32784,-117.64023,2024-09-11,22.0,9.9,50,351.2,10.24,n,1
34.32764,-117.64417,2024-09-11,22.0,9.9,50,335.46,10.24,n,1
34.3223,-117.7481,2024-09-11,23.1,16.7,50,341.28,15.35,n,1
34.32771,-117.75646,2024-09-11,23.1,16.7,50,367.0,15.35,h,1
34.3343,-117.62863,2024-09-11,22.0,9.9,50,350.78,9.51,n,1
34.33397,-117.63508,2024-09-11,22.0,9.9,50,341.11,9.51,n,1
34.32806,-117.74972,2024-09-11,23.1,16.7,50,345.22,15.35,n,1
34.32752,-117.76002,2024-09-11,23.1,16.7,50,343.04,18.99,n,1
34.34035,-117.62527,2024-09-11,22.0,9.9,50,367.0,14.12,h,1
34.33997,-117.63266,2024-09-11,22.0,9.9,50,367.0,14.12,h,1
34.33364,-117.75447,2024-09-11,23.1,16.7,50,332.27,3.91,n,1
34.34544,-117.64035,2024-09-11,22.0,9.9,50,338.94,13.64,n,1
34.34512,-117.64654,2024-09-11,22.0,9.9,50,338.87,8.13,n,1
34.34371,-117.67358,2024-09-11,22.0,9.9,50,346.88,12.59,n,1
34.35144,-117.63796,2024-09-11,22.0,9.9,50,340.73,2.52,n,1
34.36931,-117.63302,2024-09-11,22.0,9.9,50,367.0,8.51,h,1
34.36905,-117.63791,2024-09-11,22.0,9.9,50,343.25,8.51,n,1
34.37493,-117.63769,2024-09-11,22.0,9.9,50,345.71,12.35,n,1
34.3746,-117.64378,2024-09-11,22.0,9.9,50,335.18,6.89,n,1
34.37024,-117.72475,2024-09-11,23.1,16.7,50,335.5,9.07,n,1
34.37807,-117.68819,2024-09-11,22.0,9.9,50,367.0,13.37,h,1
34.37727,-117.70291,2024-09-11,23.1,16.7,50,367.0,22.03,h,1
34.3805,-117.6432,2024-09-11,22.0,9.9,50,345.22,6.89,n,1
34.37833,-117.6833,2024-09-11,22.0,9.9,50,345.56,12.81,n,1
34.37781,-117.69299,2024-09-11,22.0,9.9,50,349.13,13.37,n,1
34.37699,-117.70812,2024-09-11,23.1,16.7,50,354.81,24.35,n,1
34.37643,-117.71825,2024-09-11,23.1,16.7,50,349.71,10.97,n,1
34.37519,-117.74111,2024-09-11,23.1,16.7,50,331.88,6.94,n,1
34.38232,-117.71742,2024-09-11,23.1,16.7,50,367.0,9.85,h,1
34.38066,-117.74773,2024-09-11,23.1,16.7,50,367.0,16.18,h,1
34.3845,-117.67761,2024-09-11,22.0,9.9,50,336.87,7.35,n,1
34.38419,-117.68327,2024-09-11,22.0,9.9,50,338.29,7.35,n,1
34.3839,-117.68851,2024-09-11,22.0,9.9,50,343.24,10.17,n,1
34.38366,-117.69308,2024-09-11,22.0,9.9,50,333.29,10.17,n,1
34.38342,-117.69745,2024-09-11,22.0,9.9,50,340.41,14.9,n,1
34.38318,-117.70184,2024-09-11,23.1,16.7,50,353.2,14.9,n,1
34.38292,-117.70654,2024-09-11,23.1,16.7,50,355.04,21.75,n,1
34.38264,-117.71178,2024-09-11,23.1,16.7,50,355.97,21.75,n,1
34.38203,-117.72285,2024-09-11,23.1,16.7,50,340.1,9.85,n,1
34.38091,-117.7432,2024-09-11,23.1,16.7,50,344.17,10.63,n,1
34.39014,-117.6817,2024-09-11,22.0,9.9,50,367.0,7.35,h,1
34.38951,-117.69309,2024-09-11,22.0,9.9,50,336.0,10.17,n,1
34.38927,-117.69738,2024-09-11,22.0,9.9,50,353.36,14.9,n,1
34.38906,-117.70129,2024-09-11,25.1,22.3,50,347.57,14.9,n,1
34.39616,-117.67875,2024-09-11,22.0,9.9,50,367.0,17.35,h,1
34.39515,-117.697,2024-09-11,25.1,22.3,50,367.0,11.73,h,1
34.39647,-117.67319,2024-09-11,22.0,9.9,50,342.52,17.35,n,1
34.39577,-117.68581,2024-09-11,25.1,22.3,50,330.93,25.94,n,1
34.39491,-117.70125,2024-09-11,25.1,22.3,50,342.59,11.73,n,1
34.40211,-117.67714,2024-09-11,25.1,22.3,50,340.98,17.35,n,1
34.40842,-117.6694,2024-09-11,25.1,22.3,50,356.01,64.94,n,1
34.41466,-117.66275,2024-09-11,25.1,22.3,50,367.0,25.6,h,1
34.41436,-117.668,2024-09-11,25.1,22.3,50,367.0,64.94,h,1
34.38284,-117.70354,2024-09-11,23.1,16.7,50,367.0,17.65,h,1
34.38259,-117.70859,2024-09-11,23.1,16.7,50,367.0,17.65,h,1
34.38233,-117.71397,2024-09-11,23.1,16.7,50,367.0,14.28,h,1
34.38206,-117.71954,2024-09-11,23.1,16.7,50,367.0,14.28,h,1
34.38399,-117.67966,2024-09-11,22.0,9.9,50,336.36,6.65,n,1
34.38372,-117.68524,2024-09-11,22.0,9.9,50,351.72,9.96,n,1
34.38326,-117.69466,2024-09-11,22.0,9.9,50,351.64,18.36,n,1
34.38911,-117.69475,2024-09-11,22.0,9.9,50,367.0,18.36,h,1
34.38993,-117.67788,2024-09-11,22.0,9.9,50,341.11,6.65,n,1
34.38961,-117.68447,2024-09-11,22.0,9.9,50,345.67,9.96,n,1
34.38891,-117.69881,2024-09-11,22.0,9.9,50,350.33,18.36,n,1
34.38872,-117.70274,2024-09-11,25.1,22.3,50,345.67,17.65,n,1
34.39592,-117.67525,2024-09-11,22.0,9.9,50,367.0,30.11,h,1
34.39477,-117.69861,2024-09-11,25.1,22.3,50,367.0,10.92,h,1
34.39562,-117.68127,2024-09-11,22.0,9.9,50,348.3,19.86,n,1
34.395,-117.69405,2024-09-11,25.1,22.3,50,335.95,10.92,n,1
34.40157,-117.67954,2024-09-11,25.1,22.3,50,351.03,19.86,n,1
34.40781,-117.67168,2024-09-11,25.1,22.3,50,367.0,37.19,h,1
34.40753,-117.67742,2024-09-11,25.1,22.3,50,350.36,65.16,n,1
34.41402,-117.66482,2024-09-11,25.1,22.3,50,367.0,37.19,h,1
34.41375,-117.67006,2024-09-11,25.1,22.3,50,367.0,37.19,h,1
34.41428,-117.65955,2024-09-11,25.1,22.3,50,346.62,9.89,n,1
34.42019,-117.65868,2024-09-11,25.1,22.3,50,340.24,21.82,n,1
34.41992,-117.66408,2024-09-11,25.1,22.3,50,352.61,50.37,n,1
34.41966,-117.66928,2024-09-11,25.1,22.3,50,344.19,50.37,n,1
34.38495,-117.70413,2024-09-12,22.2,12.4,50,303.09,9.91,n,1
34.34492,-117.63142,2024-09-12,19.0,8.3,50,302.23,1.04,n,1
34.34473,-117.65024,2024-09-12,19.0,8.3,50,324.05,1.45,n,1
34.36712,-117.75705,2024-09-12,22.2,12.4,50,307.17,1.05,n,1
34.33759,-117.63601,2024-09-12,19.0,8.3,50,321.93,1.57,n,1
34.33669,-117.63171,2024-09-12,19.0,8.3,50,327.15,2.47,n,1
34.03496,-118.10806,2024-09-12,15.9,7.6,50,298.75,0.53,n,1
34.15408,-118.19142,2024-09-12,19.9,10.1,50,302.68,0.89,n,1
34.29264,-118.80218,2024-09-12,19.9,10.1,50,313.75,1.43,n,1
34.26863,-117.65646,2024-09-12,19.9,10.1,50,320.77,1.92,n,1
34.26766,-117.65182,2024-09-12,19.9,10.1,50,339.98,6.61,n,1
34.27164,-117.67092,2024-09-12,19.0,4.7,50,303.24,1.35,n,1
34.26532,-117.66048,2024-09-12,19.9,10.1,50,301.32,1.92,n,1
34.26451,-117.65661,2024-09-12,19.9,10.1,50,297.85,1.92,n,1
34.28645,-117.78201,2024-09-12,23.3,12.2,50,325.94,4.01,n,1
34.25821,-117.64635,2024-09-12,19.9,10.1,50,320.15,1.62,n,1
34.26418,-117.67495,2024-09-12,19.9,10.1,50,303.27,1.41,n,1
34.25618,-117.67636,2024-09-12,19.9,10.1,50,304.65,0.75,n,1
34.24593,-117.64726,2024-09-12,19.9,10.1,50,318.39,2.17,n,1
34.27085,-117.78627,2024-09-12,19.0,8.3,50,307.13,1.22,n,1
34.26804,-117.79256,2024-09-12,23.3,12.2,50,296.2,1.22,n,1
34.26679,-117.78663,2024-09-12,23.3,12.2,50,307.2,1.22,n,1
34.43057,-118.64429,2024-09-12,23.3,12.2,50,309.02,1.36,n,1
34.26799,-117.78731,2024-09-12,23.3,12.2,50,317.42,2.48,n,1
34.43088,-118.64565,2024-09-12,23.3,12.2,50,308.96,1.61,n,1
34.33554,-118.52296,2024-09-12,19.9,10.1,50,303.13,1.26,n,1
34.34578,-117.63553,2024-09-12,19.0,8.3,50,301.84,1.04,n,1
34.34665,-117.63964,2024-09-12,19.0,8.3,50,304.93,1.24,n,1
34.34751,-117.64377,2024-09-12,19.0,8.3,50,304.07,1.24,n,1
34.34844,-117.64819,2024-09-12,19.0,8.3,50,331.32,4.08,n,1
34.35128,-117.64201,2024-09-12,19.0,8.3,50,308.08,1.24,n,1
34.37325,-117.72724,2024-09-12,22.2,12.4,50,299.18,1.59,n,1
34.37712,-117.74581,2024-09-12,22.2,12.4,50,306.85,5.29,n,1
34.37838,-117.75183,2024-09-12,22.2,12.4,50,344.78,16.04,n,1
34.37049,-117.6942,2024-09-12,19.0,8.3,50,306.39,1.01,n,1
34.38105,-117.74485,2024-09-12,22.2,12.4,50,338.74,5.29,n,1
34.38223,-117.75055,2024-09-12,22.2,12.4,50,339.81,16.04,n,1
34.37738,-117.70744,2024-09-12,22.2,12.4,50,303.02,1.88,n,1
34.37866,-117.71358,2024-09-12,22.2,12.4,50,298.14,2.83,n,1
34.38116,-117.72558,2024-09-12,22.2,12.4,50,297.3,2.64,n,1
34.38239,-117.73151,2024-09-12,22.2,12.4,50,313.27,2.64,n,1
34.38366,-117.73763,2024-09-12,22.2,12.4,50,318.18,4.32,n,1
34.37993,-117.71969,2024-09-12,22.2,12.4,50,325.73,2.83,n,1
34.38486,-117.74338,2024-09-12,22.2,12.4,50,340.67,4.32,n,1
34.36755,-117.64052,2024-09-12,19.0,8.3,50,313.86,1.11,n,1
34.3781,-117.69107,2024-09-12,19.0,8.3,50,305.81,2.2,n,1
34.37891,-117.69496,2024-09-12,19.0,8.3,50,309.45,2.2,n,1
34.37994,-117.69988,2024-09-12,22.2,12.4,50,309.34,1.88,n,1
34.38117,-117.7058,2024-09-12,22.2,12.4,50,317.11,1.88,n,1
34.38366,-117.71775,2024-09-12,22.2,12.4,50,317.75,2.83,n,1
34.38744,-117.73597,2024-09-12,22.2,12.4,50,314.19,4.32,n,1
34.3824,-117.71174,2024-09-12,22.2,12.4,50,324.8,2.83,n,1
34.3849,-117.72372,2024-09-12,22.2,12.4,50,326.09,2.64,n,1
34.38199,-117.68988,2024-09-12,19.0,8.3,50,302.76,2.86,n,1
34.3828,-117.69378,2024-09-12,19.0,8.3,50,298.29,2.86,n,1
34.07818,-117.50025,2024-09-12,19.0,4.7,50,300.34,0.79,n,1
34.38613,-117.70982,2024-09-12,22.2,12.4,50,300.03,1.31,n,1
34.38863,-117.72185,2024-09-12,22.2,12.4,50,297.36,0.4,n,1
34.38379,-117.69855,2024-09-12,19.0,8.3,50,320.38,9.91,n,1
34.37716,-117.64681,2024-09-12,19.0,8.3,50,299.57,1.2,n,1
34.37999,-117.6604,2024-09-12,19.0,8.3,50,313.97,1.55,n,1
34.38503,-117.68466,2024-09-12,19.0,8.3,50,305.85,2.69,n,1
34.38995,-117.70834,2024-09-12,22.2,12.4,50,302.28,1.31,n,1
34.38415,-117.6804,2024-09-12,19.0,8.3,50,326.19,2.69,n,1
34.38591,-117.68886,2024-09-12,19.0,8.3,50,339.67,2.86,n,1
34.38766,-117.69736,2024-09-12,19.0,8.3,50,331.89,9.91,n,1
34.38879,-117.70277,2024-09-12,23.3,12.2,50,344.2,9.91,n,1
34.37911,-117.63629,2024-09-12,19.0,8.3,50,298.08,0.77,n,1
34.38097,-117.64523,2024-09-12,19.0,8.3,50,298.47,1.21,n,1
34.38285,-117.65426,2024-09-12,19.0,8.3,50,299.64,1.44,n,1
34.38883,-117.68303,2024-09-12,19.0,8.3,50,316.49,3.94,n,1
34.39268,-117.70161,2024-09-12,23.3,12.2,50,318.93,4.77,n,1
34.39383,-117.70715,2024-09-12,23.3,12.2,50,307.65,1.83,n,1
34.38972,-117.68733,2024-09-12,19.0,8.3,50,353.81,30.12,n,1
34.39154,-117.69608,2024-09-12,23.3,12.2,50,344.48,4.77,n,1
34.38923,-117.66506,2024-09-12,19.0,8.3,50,298.62,1.73,n,1
34.39253,-117.68096,2024-09-12,19.0,8.3,50,311.94,3.94,n,1
34.39538,-117.6947,2024-09-12,23.3,12.2,50,302.97,4.77,n,1
34.39656,-117.70043,2024-09-12,23.3,12.2,50,318.24,4.77,n,1
34.39344,-117.68537,2024-09-12,19.0,8.3,50,367.0,30.12,h,1
34.39294,-117.66297,2024-09-12,19.0,8.3,50,309.39,1.97,n,1
34.39625,-117.67894,2024-09-12,19.0,8.3,50,301.15,1.29,n,1
34.3981,-117.68787,2024-09-12,23.3,12.2,50,308.8,14.93,n,1
34.39716,-117.68336,2024-09-12,23.3,12.2,50,335.89,14.93,n,1
34.40092,-117.68156,2024-09-12,23.3,12.2,50,336.52,14.93,n,1
34.40187,-117.68616,2024-09-12,23.3,12.2,50,338.37,14.93,n,1
34.4056,-117.68419,2024-09-12,23.3,12.2,50,303.61,1.92,n,1
34.34009,-117.64788,2024-09-12,19.0,8.3,50,312.01,1.31,n,1
34.33926,-117.64391,2024-09-12,19.0,8.3,50,304.51,1.31,n,1
34.33844,-117.64004,2024-09-12,19.0,8.3,50,300.38,1.57,n,1
34.3666,-117.75117,2024-09-12,22.2,12.4,50,307.64,1.78,n,1
34.33871,-117.63441,2024-09-12,19.0,8.3,50,321.17,1.77,n,1
34.33783,-117.63013,2024-09-12,19.0,8.3,50,320.83,1.95,n,1
34.34202,-117.65062,2024-09-12,19.0,8.3,50,311.22,1.58,n,1
34.34116,-117.64639,2024-09-12,19.0,8.3,50,314.56,1.3,n,1
34.33954,-117.6385,2024-09-12,19.0,8.3,50,304.28,1.77,n,1
34.33494,-117.63625,2024-09-12,19.0,8.3,50,326.93,1.77,n,1
34.33656,-117.64422,2024-09-12,19.0,8.3,50,299.78,1.3,n,1
34.33406,-117.63197,2024-09-12,19.0,8.3,50,309.37,1.95,n,1
34.33315,-117.62751,2024-09-12,19.0,8.3,50,316.02,1.95,n,1
34.33025,-117.63361,2024-09-12,19.0,8.3,50,341.08,16.35,n,1
34.32935,-117.62922,2024-09-12,19.0,8.3,50,343.46,16.35,n,1
34.3284,-117.62453,2024-09-12,19.0,8.3,50,301.36,7.33,n,1
34.32639,-117.63497,2024-09-12,19.0,8.3,50,343.45,16.35,n,1
34.32795,-117.64259,2024-09-12,19.0,8.3,50,298.67,1.16,n,1
34.32722,-117.63907,2024-09-12,19.0,8.3,50,312.01,1.16,n,1
34.32544,-117.63035,2024-09-12,19.0,8.3,50,304.84,16.35,n,1
34.3249,-117.64795,2024-09-12,19.0,8.3,50,297.94,0.45,n,1
34.32338,-117.64053,2024-09-12,19.0,8.3,50,308.26,0.95,n,1
34.32193,-117.65366,2024-09-12,19.0,8.3,50,303.35,0.45,n,1
34.31812,-117.65531,2024-09-12,19.0,8.3,50,331.16,2.73,n,1
34.31887,-117.65891,2024-09-12,19.0,8.3,50,319.13,4.01,n,1
34.31736,-117.65162,2024-09-12,19.0,8.3,50,318.33,2.73,n,1
34.31493,-117.6599,2024-09-12,19.0,8.3,50,344.26,4.01,n,1
34.31422,-117.65646,2024-09-12,19.0,8.3,50,322.22,2.73,n,1
34.31308,-117.67103,2024-09-12,19.0,8.3,50,333.86,5.34,n,1
34.31237,-117.66753,2024-09-12,19.0,8.3,50,350.48,5.34,n,1
34.33136,-117.76,2024-09-12,22.2,12.4,50,310.42,14.49,n,1
34.30952,-117.65376,2024-09-12,19.0,8.3,50,307.61,0.89,n,1
34.30804,-117.64661,2024-09-12,19.0,8.3,50,295.29,2.24,n,1
34.32735,-117.76051,2024-09-12,22.2,12.4,50,343.3,14.49,n,1
34.30478,-117.65082,2024-09-12,19.0,8.3,50,322.01,2.24,n,1
34.30404,-117.6473,2024-09-12,19.0,8.3,50,325.11,2.24,n,1
34.30331,-117.64372,2024-09-12,19.0,8.3,50,352.92,10.19,n,1
34.32624,-117.75515,2024-09-12,22.2,12.4,50,304.96,2.41,n,1
34.30549,-117.6543,2024-09-12,19.0,8.3,50,302.49,0.89,n,1
34.30251,-117.63988,2024-09-12,19.0,8.3,50,310.15,10.19,n,1
34.32231,-117.75607,2024-09-12,22.2,12.4,50,302.14,0.79,n,1
34.30154,-117.65521,2024-09-12,19.0,8.3,50,299.32,1.39,n,1
34.30203,-117.67764,2024-09-12,19.0,8.3,50,301.04,1.24,n,1
34.30129,-117.67406,2024-09-12,19.0,8.3,50,302.61,1.52,n,1
34.29766,-117.65649,2024-09-12,19.0,8.3,50,314.46,1.39,n,1
34.29756,-117.67606,2024-09-12,19.0,8.3,50,301.9,0.93,n,1
34.31252,-117.76855,2024-09-12,22.2,12.4,50,314.78,1.61,n,1
34.31118,-117.76206,2024-09-12,22.2,12.4,50,305.5,1.61,n,1
34.30854,-117.76923,2024-09-12,22.2,12.4,50,325.88,4.84,n,1
